sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff	source	Label1	Label2
271_966	966	271	*	*	Enzyme	Solid	*				*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Dgkq
271_973	973	271	*	*	Enzyme	Solid	*								KEGG	PA(34:1)_M+NH3_feature1	Dgkq
272_1251	1251	272	*	*	Enzyme	Solid				*					KEGG	NADPH	Dhrs9
272_1277	1277	272	*	*	Enzyme	Solid				*			*	*	KEGG	vitamin A	Dhrs9
272_1313	1313	272	*	*	Enzyme	Solid				*					KEGG	taurochenodeoxycholate	Dhrs9
272_1395	1395	272	*	*	Enzyme	Solid				*					KEGG	NADH	Dhrs9
273_1188	1188	273	*	*	Enzyme	Solid								*	HMDB	ketoisovalerate	Dlat
273_1388	1388	273	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Dlat
274_1352	1352	274	*	*	Unknown	Solid					*				HMDB	FAD	Dld
274_1388	1388	274	*	*	Unknown	Solid				*					HMDB	coenzyme A	Dld
275_1352	1352	275	*	*	Unknown	Solid					*				HMDB	FAD	Dmgdh
275_1355	1355	275	*	*	Unknown	Solid	*	*		*					HMDB	spermine	Dmgdh
27_1352	1352	27	*	*	Unknown	Solid					*				HMDB	FAD	Acadvl
27_1426	1426	27	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Acadvl
280_1381	1381	280	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Dock3
281_1381	1381	281	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Dock4
282_1381	1381	282	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Dock5
283_1381	1381	283	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Dock6
284_1381	1381	284	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Dock7
285_1381	1381	285	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Dock8
286_1275	1275	286	*	*	Unknown	Solid						*		*	HMDB	uracil	Dpyd
286_1352	1352	286	*	*	Unknown	Solid					*				HMDB	FAD	Dpyd
288_1350	1350	288	*	*	Enzyme	Solid	*								HMDB	Acetyl-CoA	Eci2
288_1426	1426	288	*	*	Enzyme	Solid	*			*					HMDB	CoA(6:0)	Eci2
288_1463	1463	288	*	*	Enzyme	Solid	*								HMDB	CoA(20:0)	Eci2
289_1381	1381	289	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Ect2l
28_977	977	28	*	*	Unknown	Solid					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Acap1
290_1259	1259	290	*	*	Enzyme	Solid							*		HMDB	Succinic acid	Egln1
290_1291	1291	290	*	*	Enzyme	Solid							*	*	HMDB	Hydroxyproline	Egln1
291_1234	1234	291	*	*	Enzyme	Solid			*	*					HMDB	Proline	Egln2
291_1246	1246	291	*	*	Enzyme	Solid			*	*					HMDB	Oxoglutaric acid	Egln2
291_1259	1259	291	*	*	Enzyme	Solid			*	*			*		HMDB	Succinic acid	Egln2
291_1291	1291	291	*	*	Enzyme	Solid			*	*			*	*	HMDB	Hydroxyproline	Egln2
292_1234	1234	292	*	*	Enzyme	Solid			*						HMDB	Proline	Egln3
292_1246	1246	292	*	*	Enzyme	Solid			*						HMDB	Oxoglutaric acid	Egln3
292_1259	1259	292	*	*	Enzyme	Solid			*				*		HMDB	Succinic acid	Egln3
292_1291	1291	292	*	*	Enzyme	Solid			*				*	*	HMDB	Hydroxyproline	Egln3
294_1381	1381	294	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Elmo1
296_1381	1381	296	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Elmo3
297_1388	1388	297	*	*	Enzyme	Solid				*			*		KEGG, HMDB	coenzyme A	Elovl5
299_1228	1228	299	*	*	Enzyme	Solid	*				*				HMDB	Glutamic acid	Enpep
29_1350	1350	29	*	*	Enzyme	Solid					*		*		KEGG, HMDB	Acetyl-CoA	Acat2
29_1388	1388	29	*	*	Enzyme	Solid				*	*		*		KEGG, HMDB	coenzyme A	Acat2
2_222	2	222	*	*	Others	Solid			*						Reactome	AABR07015507.1	Coq10b
2_975	2	975	*	*	SameComplex	Solid					*				Reactome	AABR07015507.1	PE(34:3)>PE(16:0_18:3)_feature2
300_1205	1205	300	*	*	Enzyme	Solid	*								KEGG	CTP	Enpp1
300_1265	1265	300	*	*	Enzyme	Solid	*	*				*	*	*	KEGG	UTP	Enpp1
300_1266	1266	300	*	*	Enzyme	Solid							*		KEGG, HMDB	UDP-glucose	Enpp1
300_1352	1352	300	*	*	Enzyme	Solid					*				KEGG, HMDB	FAD	Enpp1
300_1381	1381	300	*	*	Enzyme	Solid	*	*					*		KEGG	GMP	Enpp1
301_1210	1210	301	*	*	Enzyme	Solid	*	*			*				KEGG	Choline	Enpp2
301_974	974	301	*	*	Enzyme	Solid	*				*				KEGG	PC(36:3)_feature5	Enpp2
301_975	975	301	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Enpp2
302_1205	1205	302	*	*	Enzyme	Solid	*					*	*		KEGG	CTP	Enpp3
302_1255	1255	302	*	*	Enzyme	Solid						*	*		KEGG	NMN	Enpp3
302_1265	1265	302	*	*	Enzyme	Solid	*	*				*	*	*	KEGG	UTP	Enpp3
302_1266	1266	302	*	*	Enzyme	Solid						*	*		KEGG, HMDB	UDP-glucose	Enpp3
302_1267	1267	302	*	*	Enzyme	Solid						*	*		KEGG, HMDB	UMP	Enpp3
302_1352	1352	302	*	*	Enzyme	Solid					*	*	*		KEGG, HMDB	FAD	Enpp3
302_1371	1371	302	*	*	Enzyme	Solid						*	*		KEGG	dTTP	Enpp3
302_1381	1381	302	*	*	Enzyme	Solid	*	*				*	*		KEGG	GMP	Enpp3
302_1395	1395	302	*	*	Unknown	Solid						*	*		HMDB	NADH	Enpp3
303_1205	1205	303	*	*	Enzyme	Solid	*								KEGG, HMDB	CTP	Entpd1
303_1265	1265	303	*	*	Enzyme	Solid	*	*				*	*	*	KEGG, HMDB	UTP	Entpd1
303_1381	1381	303	*	*	Enzyme	Solid	*	*					*		KEGG, HMDB	GMP	Entpd1
305_1381	1381	305	*	*	Enzyme	Solid	*	*					*		HMDB	GMP	Entpd4
306_1237	1237	306	*	*	Enzyme	Solid					*				KEGG	IMP	Entpd5
306_1267	1267	306	*	*	Enzyme	Solid					*				KEGG, HMDB	UMP	Entpd5
306_1274	1274	306	*	*	Enzyme	Solid					*				KEGG, HMDB	UDP	Entpd5
306_1348	1348	306	*	*	Enzyme	Solid					*				KEGG, HMDB	GDP	Entpd5
306_1381	1381	306	*	*	Enzyme	Solid	*	*			*		*		KEGG, HMDB	GMP	Entpd5
307_1205	1205	307	*	*	Enzyme	Solid	*								KEGG, HMDB	CTP	Entpd8
307_1265	1265	307	*	*	Enzyme	Solid	*	*				*	*	*	KEGG, HMDB	UTP	Entpd8
307_1381	1381	307	*	*	Enzyme	Solid	*	*					*		KEGG, HMDB	GMP	Entpd8
308_1352	1352	308	*	*	Unknown	Solid					*				HMDB	FAD	Etfb
30_1426	1426	30	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Acbd5
310_848	848	310	*	*	Others	Solid					*				Reactome	Sdc1	Ext1
311_848	848	311	*	*	Others	Solid					*				Reactome	Sdc1	Ext2
312_1270	1270	312	*	*	Enzyme	Solid					*		*		HMDB	UDP-N-acetylglucosamine	Extl1
312_1274	1274	312	*	*	Enzyme	Solid					*				HMDB	UDP	Extl1
314_1388	1388	314	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Far1
314_1426	1426	314	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Far1
316_1381	1381	316	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Farp2
317_1245	1245	317	*	*	Enzyme	Solid					*				KEGG, HMDB	Oleic acid	Fasn
317_1250	1250	317	*	*	Enzyme	Solid					*				KEGG, HMDB	FA(16:0)	Fasn
317_1251	1251	317	*	*	Enzyme	Solid					*				KEGG, HMDB	NADPH	Fasn
317_1295	1295	317	*	*	Enzyme	Solid					*		*		KEGG, HMDB	FA(14:0)	Fasn
317_1297	1297	317	*	*	Enzyme	Solid					*				HMDB	FA(15:0)	Fasn
317_1298	1298	317	*	*	Enzyme	Solid					*				KEGG, HMDB	FA(18:0)	Fasn
317_1350	1350	317	*	*	Enzyme	Solid					*				KEGG, HMDB	Acetyl-CoA	Fasn
317_1388	1388	317	*	*	Enzyme	Solid				*	*				KEGG, HMDB	coenzyme A	Fasn
317_1418	1418	317	*	*	Enzyme	Solid					*				HMDB	FA(20:0)	Fasn
317_1421	1421	317	*	*	Enzyme	Solid					*				HMDB	FA(17:0)	Fasn
319_1218	1218	319	*	*	Enzyme	Solid	*								KEGG	fructose 6-phosphate	Fbp1
319_1561	1561	319	*	*	Enzyme	Solid	*								KEGG	sedoheptulose-7-phosphate	Fbp1
320_1218	1218	320	*	*	Enzyme	Solid	*								KEGG	fructose 6-phosphate	Fbp2
320_1561	1561	320	*	*	Enzyme	Solid	*								KEGG	sedoheptulose-7-phosphate	Fbp2
325_980	325	980	*	*	SameComplex	Solid					*	*			Reactome	Fitm2	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
326_1251	1251	326	*	*	Enzyme	Solid						*	*		KEGG, HMDB	NADPH	Fmo1
326_1309	1309	326	*	*	Enzyme	Solid			*	*		*	*		KEGG, HMDB	trimethylamine-N-oxide	Fmo1
326_1352	1352	326	*	*	Unknown	Solid					*	*	*		HMDB	FAD	Fmo1
327_1251	1251	327	*	*	Unknown	Solid								*	HMDB	NADPH	Fmo2
327_1309	1309	327	*	*	Unknown	Solid			*	*				*	HMDB	trimethylamine-N-oxide	Fmo2
327_1352	1352	327	*	*	Unknown	Solid					*			*	HMDB	FAD	Fmo2
328_1309	1309	328	*	*	Unknown	Solid			*	*					HMDB	trimethylamine-N-oxide	Fmo3
328_1352	1352	328	*	*	Unknown	Solid					*				HMDB	FAD	Fmo3
329_1309	1309	329	*	*	Unknown	Solid			*	*					HMDB	trimethylamine-N-oxide	Fmo4
329_1352	1352	329	*	*	Unknown	Solid					*				HMDB	FAD	Fmo4
32_1295	1295	32	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Acer2
32_1464	1464	32	*	*	Enzyme	Solid			*						HMDB	phytosphingosine	Acer2
32_967	967	32	*	*	Enzyme	Solid	*								HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Acer2
330_1251	1251	330	*	*	Unknown	Solid						*			HMDB	NADPH	Fmo5
330_1309	1309	330	*	*	Unknown	Solid			*	*		*			HMDB	trimethylamine-N-oxide	Fmo5
330_1352	1352	330	*	*	Unknown	Solid					*	*			HMDB	FAD	Fmo5
333_1352	1352	333	*	*	Unknown	Solid				*	*				HMDB	FAD	Foxred1
337_1251	1251	337	*	*	Enzyme	Solid	*				*				KEGG, HMDB	NADPH	G6pd
337_1382	1382	337	*	*	Enzyme	Solid	*				*				KEGG, HMDB	hexose phosphate	G6pd
337_1395	1395	337	*	*	Enzyme	Solid	*				*				KEGG	NADH	G6pd
33_1210	1210	33	*	*	Enzyme	Solid	*	*			*				KEGG	Choline	Ache
33_1302	1302	33	*	*	Enzyme	Solid								*	KEGG	acetylcholine	Ache
340_1266	1266	340	*	*	Enzyme	Solid							*		KEGG	UDP-glucose	Gale
340_1270	1270	340	*	*	Enzyme	Solid							*		KEGG	UDP-N-acetylglucosamine	Gale
341_1381	1381	341	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gapvd1
343_1228	1228	343	*	*	Enzyme	Solid					*				KEGG	Glutamic acid	Gatb
343_1284	1284	343	*	*	Enzyme	Solid			*	*	*				KEGG	Glutamine	Gatb
344_1228	1228	344	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Gatc
344_1284	1284	344	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutamine	Gatc
345_1214	1214	345	*	*	Enzyme	Solid					*				KEGG, HMDB	gamma-Amino-N-butyric-acid	Gatm
345_1279	1279	345	*	*	Enzyme	Solid		*							KEGG, HMDB	Arginine	Gatm
345_1355	1355	345	*	*	Enzyme	Solid	*	*		*					HMDB	spermine	Gatm
346_1226	1226	346	*	*	Enzyme	Solid							*		KEGG	hexose	Gba2
346_1464	1464	346	*	*	Enzyme	Solid			*						HMDB	phytosphingosine	Gba2
346_967	967	346	*	*	Enzyme	Solid	*								KEGG, HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gba2
346_979	979	346	*	*	Enzyme	Solid					*		*	*	HMDB	SM(d34:1)	Gba2
347_1217	1217	347	*	*	Enzyme	Solid					*				HMDB	Glycine	Gcat
347_1350	1350	347	*	*	Enzyme	Solid					*				HMDB	Acetyl-CoA	Gcat
347_1388	1388	347	*	*	Enzyme	Solid				*	*				HMDB	coenzyme A	Gcat
348_1352	1352	348	*	*	Unknown	Solid					*				HMDB	FAD	Gcdh
348_1426	1426	348	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Gcdh
349_1222	1222	349	*	*	Unknown	Solid	*				*				HMDB	Guanine	Gch1
34_1208	1208	34	*	*	Enzyme	Solid					*				KEGG	citrate+isocitrate	Acly
34_1350	1350	34	*	*	Enzyme	Solid					*				KEGG, HMDB	Acetyl-CoA	Acly
34_1388	1388	34	*	*	Enzyme	Solid				*	*				KEGG, HMDB	coenzyme A	Acly
350_1216	1216	350	*	*	Enzyme	Solid					*				KEGG, HMDB	Glucose	Gck
350_1218	1218	350	*	*	Enzyme	Solid	*				*				KEGG	fructose 6-phosphate	Gck
350_1382	1382	350	*	*	Enzyme	Solid	*				*				KEGG, HMDB	hexose phosphate	Gck
350_1403	1403	350	*	*	Enzyme	Solid					*				KEGG	dATP	Gck
351_1216	1216	351	*	*	Enzyme	Solid		*			*		*		HMDB	Glucose	Gckr
351_1382	1382	351	*	*	Enzyme	Solid	*	*			*		*		HMDB	hexose phosphate	Gckr
352_1228	1228	352	*	*	Enzyme	Solid					*				HMDB	Glutamic acid	Gclc
352_1281	1281	352	*	*	Enzyme	Solid			*				*	*	HMDB	Cysteine	Gclc
353_1228	1228	353	*	*	Enzyme	Solid			*		*				HMDB	Glutamic acid	Gclm
353_1281	1281	353	*	*	Enzyme	Solid			*				*	*	HMDB	Cysteine	Gclm
354_1270	1270	354	*	*	Enzyme	Solid							*		HMDB	UDP-N-acetylglucosamine	Gcnt2
355_1207	1207	355	*	*	Unknown	Solid					*				HMDB	sn-Glycero-3-phosphocholine	Gde1
355_1210	1210	355	*	*	Unknown	Solid	*	*			*				HMDB	Choline	Gde1
356_1348	1348	356	*	*	Unknown	Solid					*	*			HMDB	GDP	Gdi1
357_1381	1381	357	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gem
358_1218	1218	358	*	*	Enzyme	Solid	*								KEGG, HMDB	fructose 6-phosphate	Gfpt1
358_1228	1228	358	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Gfpt1
358_1284	1284	358	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutamine	Gfpt1
359_1218	1218	359	*	*	Enzyme	Solid	*								KEGG, HMDB	fructose 6-phosphate	Gfpt2
359_1228	1228	359	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Gfpt2
359_1284	1284	359	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutamine	Gfpt2
35_1388	1388	35	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Acnat1
35_964	964	35	*	*	Enzyme	Solid					*	*			KEGG	CE(18:1)_feature1	Acnat1
360_1219	1219	360	*	*	Enzyme	Solid			*	*					KEGG, HMDB	Glutathione	Ggt1
360_1228	1228	360	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Ggt1
363_1219	1219	363	*	*	Enzyme	Solid			*	*					KEGG, HMDB	Glutathione	Ggt7
363_1228	1228	363	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Ggt7
364_1226	1226	364	*	*	Enzyme or transporter	Solid							*		Reactome	hexose	Gla
364_967	967	364	*	*	Enzyme or transporter	Solid	*								Reactome	HexCer(d42:0-OH)_M+H2CO2_feature1	Gla
365_1226	1226	365	*	*	Enzyme or transporter	Solid							*		Reactome	hexose	Glb1
365_378	378	365	*	*	Others	Solid	*								Reactome	Gm2a	Glb1
366_1226	1226	366	*	*	Enzyme or transporter	Solid							*		Reactome	hexose	Glb1l
366_378	378	366	*	*	Others	Solid	*								Reactome	Gm2a	Glb1l
367_1226	1226	367	*	*	Enzyme or transporter	Solid							*		Reactome	hexose	Glb1l2
367_378	378	367	*	*	Others	Solid	*								Reactome	Gm2a	Glb1l2
369_1228	1228	369	*	*	Enzyme	Solid					*				HMDB	Glutamic acid	Gls
369_1284	1284	369	*	*	Enzyme	Solid			*	*	*				HMDB	Glutamine	Gls
36_1388	1388	36	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Acnat2
36_964	964	36	*	*	Enzyme	Solid					*	*			KEGG	CE(18:1)_feature1	Acnat2
370_1228	1228	370	*	*	Enzyme	Solid					*				HMDB	Glutamic acid	Gls2
370_1284	1284	370	*	*	Enzyme	Solid			*	*	*				HMDB	Glutamine	Gls2
371_1464	1464	371	*	*	Unknown	Solid			*						HMDB	phytosphingosine	Gltp
371_967	967	371	*	*	Unknown	Solid	*								HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gltp
371_979	979	371	*	*	Unknown	Solid					*		*	*	HMDB	SM(d34:1)	Gltp
372_1464	1464	372	*	*	Unknown	Solid			*						HMDB	phytosphingosine	Gltpd2
372_967	967	372	*	*	Unknown	Solid	*								HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gltpd2
372_979	979	372	*	*	Unknown	Solid					*		*	*	HMDB	SM(d34:1)	Gltpd2
373_1228	1228	373	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Glud1
373_1241	1241	373	*	*	Unknown	Solid	*				*				HMDB	Aspartic acid	Glud1
373_1246	1246	373	*	*	Enzyme	Solid					*				KEGG, HMDB	Oxoglutaric acid	Glud1
373_1251	1251	373	*	*	Enzyme	Solid					*				KEGG, HMDB	NADPH	Glud1
373_1395	1395	373	*	*	Enzyme	Solid					*				KEGG, HMDB	NADH	Glud1
374_1214	1214	374	*	*	Enzyme	Solid					*				HMDB	gamma-Amino-N-butyric-acid	Glul
374_1228	1228	374	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Glul
374_1284	1284	374	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutamine	Glul
374_1388	1388	374	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Glul
375_1217	1217	375	*	*	Enzyme	Solid	*				*	*			KEGG, HMDB	Glycine	Glyat
375_1225	1225	375	*	*	Enzyme	Solid	*		*		*	*		*	HMDB	Glycocholic acid	Glyat
375_1290	1290	375	*	*	Enzyme	Solid	*				*	*			KEGG	Hippuric acid	Glyat
375_1350	1350	375	*	*	Enzyme	Solid	*				*	*			HMDB	Acetyl-CoA	Glyat
375_1388	1388	375	*	*	Enzyme	Solid	*			*	*	*			KEGG, HMDB	coenzyme A	Glyat
375_1426	1426	375	*	*	Enzyme	Solid	*			*	*	*			HMDB	CoA(6:0)	Glyat
375_1463	1463	375	*	*	Enzyme	Solid	*				*	*			HMDB	CoA(20:0)	Glyat
376_1217	1217	376	*	*	Enzyme	Solid	*								KEGG	Glycine	Glyatl1
376_1388	1388	376	*	*	Enzyme	Solid	*			*					KEGG	coenzyme A	Glyatl1
377_1217	1217	377	*	*	Enzyme	Solid							*		KEGG	Glycine	Glyatl2
377_1290	1290	377	*	*	Enzyme	Solid							*		KEGG	Hippuric acid	Glyatl2
377_1388	1388	377	*	*	Enzyme	Solid				*			*		KEGG	coenzyme A	Glyatl2
378_1226	1226	378	*	*	SameComplex	Solid	*						*		Reactome	hexose	Gm2a
378_1258	1258	378	*	*	Enzyme	Solid	*								HMDB	Sphingosine	Gm2a
378_1262	1262	378	*	*	Enzyme	Solid	*								HMDB	Sphinganine	Gm2a
378_1263	1263	378	*	*	Enzyme	Solid	*								HMDB	Sphingosine 1-phosphate	Gm2a
378_1283	1283	378	*	*	Enzyme	Solid	*								HMDB	FA(12:0)	Gm2a
378_1464	1464	378	*	*	Enzyme	Solid	*		*						HMDB	phytosphingosine	Gm2a
378_458	378	458	*	*	Others	Solid	*								Reactome	Gm2a	Hexa
378_459	378	459	*	*	Others	Solid	*								Reactome	Gm2a	Hexb
378_779	378	779	*	*	SameComplex	Solid	*								Reactome	Gm2a	Psap
378_967	967	378	*	*	Enzyme	Solid	*								HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gm2a
378_979	979	378	*	*	Enzyme	Solid	*				*		*	*	HMDB	SM(d34:1)	Gm2a
379_1228	1228	379	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Gmps
379_1284	1284	379	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutamine	Gmps
379_1381	1381	379	*	*	Enzyme	Solid	*	*					*		KEGG, HMDB	GMP	Gmps
37_1203	1203	37	*	*	Enzyme	Solid			*	*			*		KEGG	cis-aconitate	Aco1
37_1242	1242	37	*	*	Enzyme	Solid		*	*	*			*	*	KEGG	Isocitrate	Aco1
380_1381	1381	380	*	*	Enzyme	Solid	*	*					*		HMDB	GMP	Gna11
381_1381	1381	381	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gna12
382_1381	1381	382	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gna13
383_1381	1381	383	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gna14
384_1381	1381	384	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gna15
385_1222	1222	385	*	*	Unknown	Solid	*								HMDB	Guanine	Gnai1
385_1381	1381	385	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnai1
386_1381	1381	386	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnai2
387_1381	1381	387	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnai3
388_1381	1381	388	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnal
389_1381	1381	389	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnao1
38_1203	1203	38	*	*	Enzyme	Solid			*	*			*		KEGG	cis-aconitate	Aco2
38_1242	1242	38	*	*	Enzyme	Solid		*	*	*			*	*	KEGG	Isocitrate	Aco2
390_1222	1222	390	*	*	Enzyme	Solid	*								HMDB	Guanine	Gnas
390_1381	1381	390	*	*	Enzyme	Solid	*	*					*		HMDB	GMP	Gnas
391_1381	1381	391	*	*	Enzyme	Solid	*	*					*		HMDB	GMP	Gnat1
392_1381	1381	392	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnat2
394_1381	1381	394	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnb2
396_1381	1381	396	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnb4
397_1381	1381	397	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnb5
398_1270	1270	398	*	*	Enzyme	Solid	*		*				*		KEGG, HMDB	UDP-N-acetylglucosamine	Gne
398_1274	1274	398	*	*	Enzyme	Solid	*		*						KEGG, HMDB	UDP	Gne
39_1388	1388	39	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Acot2
39_1426	1426	39	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Acot2
3_100	100	3	*	*	SameComplex	Solid	*				*				Reactome	Apoa1	AABR07021988.1
400_1381	1381	400	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gng11
401_1381	1381	401	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gng12
403_1381	1381	403	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gng3
405_1381	1381	405	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gng8
407_1381	1381	407	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gnl1
408_1388	1388	408	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Gnpat
408_1393	1393	408	*	*	Enzyme	Solid	*								KEGG, HMDB	dihydroxyacetone phosphate	Gnpat
408_1426	1426	408	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Gnpat
409_1267	1267	409	*	*	Enzyme	Solid	*								HMDB	UMP	Gnptab
409_1270	1270	409	*	*	Enzyme	Solid	*						*		HMDB	UDP-N-acetylglucosamine	Gnptab
40_1388	1388	40	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Acot4
40_1426	1426	40	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Acot4
411_1228	1228	411	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Got1
411_1241	1241	411	*	*	Enzyme	Solid	*				*				KEGG, HMDB	Aspartic acid	Got1
411_1281	1281	411	*	*	Enzyme	Solid			*				*	*	KEGG, HMDB	Cysteine	Got1
413_1228	1228	413	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Got2
413_1241	1241	413	*	*	Enzyme	Solid	*				*				KEGG, HMDB	Aspartic acid	Got2
413_1281	1281	413	*	*	Enzyme	Solid			*				*	*	KEGG, HMDB	Cysteine	Got2
414_1464	1464	414	*	*	Unknown	Solid			*						HMDB	phytosphingosine	Gpaa1
414_967	967	414	*	*	Unknown	Solid	*								HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gpaa1
414_979	979	414	*	*	Unknown	Solid					*		*	*	HMDB	SM(d34:1)	Gpaa1
415_1388	1388	415	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Gpam
415_1426	1426	415	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Gpam
416_1388	1388	416	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Gpat2
416_1426	1426	416	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Gpat2
417_1388	1388	417	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Gpat3
418_848	418	848	*	*	SameComplex	Solid					*				Reactome	Gpc1	Sdc1
418_964	418	964	*	*	SameComplex	Solid					*	*			Reactome	Gpc1	CE(18:1)_feature1
418_980	418	980	*	*	SameComplex	Solid					*	*			Reactome	Gpc1	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
419_848	419	848	*	*	SameComplex	Solid					*				Reactome	Gpc2	Sdc1
419_964	419	964	*	*	SameComplex	Solid					*	*			Reactome	Gpc2	CE(18:1)_feature1
419_980	419	980	*	*	SameComplex	Solid					*	*			Reactome	Gpc2	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
41_1245	1245	41	*	*	Enzyme	Solid					*				KEGG, HMDB	Oleic acid	Acot7
41_1250	1250	41	*	*	Enzyme	Solid					*				KEGG, HMDB	FA(16:0)	Acot7
41_1298	1298	41	*	*	Enzyme	Solid					*				KEGG, HMDB	FA(18:0)	Acot7
41_1350	1350	41	*	*	Enzyme	Solid					*				HMDB	Acetyl-CoA	Acot7
41_1388	1388	41	*	*	Enzyme	Solid				*	*				KEGG, HMDB	coenzyme A	Acot7
41_1418	1418	41	*	*	Enzyme	Solid					*				KEGG, HMDB	FA(20:0)	Acot7
41_1426	1426	41	*	*	Enzyme	Solid				*	*				HMDB	CoA(6:0)	Acot7
41_1463	1463	41	*	*	Enzyme	Solid					*				KEGG, HMDB	CoA(20:0)	Acot7
420_848	420	848	*	*	SameComplex	Solid					*				Reactome	Gpc3	Sdc1
420_964	420	964	*	*	SameComplex	Solid					*	*			Reactome	Gpc3	CE(18:1)_feature1
420_980	420	980	*	*	SameComplex	Solid					*	*			Reactome	Gpc3	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
