MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_log10p	8_diff	7_adj pval	7_logFC	7_pval	7_log10p	7_diff	6_adj pval	6_logFC	6_pval	6_log10p	6_diff	5_adj pval	5_logFC	5_pval	5_log10p	5_diff	4_adj pval	4_logFC	4_pval	4_log10p	4_diff	3_adj pval	3_logFC	3_pval	3_log10p	3_diff	2_adj pval	2_logFC	2_pval	2_log10p	2_diff	1_adj pval	1_logFC	1_pval	1_log10p	1_diff	MaxSig	Differential feature	Reaction.ID	Label_Sig8	Label_Sig7	Label_Sig6	Label_Sig5	Label_Sig4	Label_Sig3	Label_Sig2	Label_Sig1	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
C13050	Cyclic ADP-ribose			Metabolite	Cyclic ADP-ribose	31445	HMDB0249529		HMDB0249529																																													R10629, R10630										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C13378	alpha,beta-Dihydroxyethyl-TPP			Metabolite	alpha,beta-Dihydroxyethyl-TPP	32317																																																R06861, R06863										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C13645	Hydrobromic acid			Metabolite	Hydrobromic acid	47266																																																R07113, R07116										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14786	(1R,2S)-Naphthalene 1,2-oxide			Metabolite	(1R,2S)-Naphthalene 1,2-oxide	33998																																																R07002										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14787	(1S,2R)-Naphthalene 1,2-oxide			Metabolite	(1S,2R)-Naphthalene 1,2-oxide	34001	HMDB0060301		HMDB0060301																																													R07003, R07004										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14791	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene			Metabolite	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	33995	HMDB0060300		HMDB0060300																																													R07002										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14792	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene			Metabolite	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	34000	HMDB0060302		HMDB0060302																																													R07004										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14793	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene			Metabolite	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	33993	HMDB0060299		HMDB0060299																																													R07003										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14800	1-Nitronaphthalene-5,6-oxide			Metabolite	1-Nitronaphthalene-5,6-oxide	34105	HMDB0060331		HMDB0060331																																													R07025, R07026										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14802	1-Nitronaphthalene-7,8-oxide			Metabolite	1-Nitronaphthalene-7,8-oxide	34106	HMDB0060332		HMDB0060332																																													R07023, R07024										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14803	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene			Metabolite	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	34103	HMDB0060330		HMDB0060330																																													R07023										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14804	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene			Metabolite	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	34102	HMDB0060329		HMDB0060329																																													R07024										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14805	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene			Metabolite	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	34101	HMDB0060327		HMDB0060327																																													R07025										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14806	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene			Metabolite	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	34100	HMDB0060326		HMDB0060326																																													R07026										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14839	Bromobenzene-3,4-oxide			Metabolite	Bromobenzene-3,4-oxide	34589	HMDB0060448		HMDB0060448																																													R07069										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14840	Bromobenzene-2,3-oxide			Metabolite	Bromobenzene-2,3-oxide	34587	HMDB0060446		HMDB0060446																																													R07070										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14847	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene			Metabolite	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	34324	HMDB0060381		HMDB0060381																																													R07069										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14848	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene			Metabolite	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	34228	HMDB0060358		HMDB0060358																																													R07070										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14851	Benzo[a]pyrene-4,5-oxide			Metabolite	Benzo[a]pyrene-4,5-oxide	34560	HMDB0060091		HMDB0060091																																													R07083										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14852	Benzo[a]pyrene-7,8-dihydrodiol			Metabolite	Benzo[a]pyrene-7,8-dihydrodiol	34562	HMDB0060438		HMDB0060438																																													R07084										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14855	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene			Metabolite	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	34374	HMDB0060391		HMDB0060391																																													R07083										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14856	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene			Metabolite	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	34479	HMDB0060423		HMDB0060423																																													R07084										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14857	1,1-Dichloroethylene epoxide			Metabolite	1,1-Dichloroethylene epoxide	34032	HMDB0060333		HMDB0060333																																													R07092										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14858	2,2-Dichloroacetaldehyde			Metabolite	2,2-Dichloroacetaldehyde	34214	HMDB0060357		HMDB0060357																																													R07091										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14859	Chloroacetyl chloride			Metabolite	Chloroacetyl chloride	34624	HMDB0060452		HMDB0060452																																													R07093										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14861	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione			Metabolite	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	34958	HMDB0060506		HMDB0060506																																													R07091										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14863	2-(S-Glutathionyl)acetyl glutathione			Metabolite	2-(S-Glutathionyl)acetyl glutathione	34254	HMDB0060343		HMDB0060343																																													R07094										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14864	S-(2-Chloroacetyl)glutathione			Metabolite	S-(2-Chloroacetyl)glutathione	34959	HMDB0060505		HMDB0060505																																													R07093										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14865	2-(S-Glutathionyl)acetyl chloride			Metabolite	2-(S-Glutathionyl)acetyl chloride	34253	HMDB0060342		HMDB0060342																																													R07092, R07094										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14868	S-(1,2-Dichlorovinyl)glutathione			Metabolite	S-(1,2-Dichlorovinyl)glutathione	34957	HMDB0060504		HMDB0060504																																													R07100										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14870	2-Bromoacetaldehyde			Metabolite	2-Bromoacetaldehyde	34263	HMDB0060344		HMDB0060344																																													R07116										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14871	S-(Formylmethyl)glutathione			Metabolite	S-(Formylmethyl)glutathione	34962	HMDB0060507		HMDB0060507																																													R07116										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C14874	Glutathione episulfonium ion			Metabolite	Glutathione episulfonium ion	34777	HMDB0060479		HMDB0060479																																													R07113										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C15492	all-trans-13,14-Dihydroretinol			Metabolite	all-trans-13,14-Dihydroretinol	52075	HMDB0011618		HMDB0011618																																													R07163										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C15602	Quinone			Metabolite	Quinone	16509	HMDB0003364		HMDB0003364																																													R00849										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C15603	Hydroquinone			Metabolite	Hydroquinone	17594	HMDB0002434		HMDB0002434																																													R02164, R03295										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C15613	(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA			Metabolite	(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	37642	HMDB0060305		HMDB0060305																																													R08733										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C15811	[Enzyme]-cysteine			Metabolite	[Enzyme]-cysteine	194810																																																R07460, R11529										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C15812	[Enzyme]-S-sulfanylcysteine			Metabolite	[Enzyme]-S-sulfanylcysteine																																																	R07460, R11529										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C15972	Enzyme N6-(lipoyl)lysine			Metabolite	Enzyme N6-(lipoyl)lysine	80218																																																R13186										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16162	(9Z,12Z,15Z)-Octadecatrienoyl-CoA			Metabolite	(9Z,12Z,15Z)-Octadecatrienoyl-CoA	190939, 51985	HMDB0006290		HMDB0006290																																													R08178										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16165	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA			Metabolite	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA	63539	HMDB0060311		HMDB0060311																																													R08179										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16168	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA			Metabolite	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA	63540	HMDB0006243		HMDB0006243																																													R07934										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16169	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA			Metabolite	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA	65132																																																R07937, R08180										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16172	(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA			Metabolite	(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA	63546																																																R07950										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16173	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA			Metabolite	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA	76450	HMDB0006513		HMDB0006513																																													R07953										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16219	3-Oxostearoyl-[acp]			Metabolite	3-Oxostearoyl-[acp]	80386																																																R07762, R07763										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16328	trans-2-Enoyl-OPC8-CoA			Metabolite	trans-2-Enoyl-OPC8-CoA	80449	HMDB0011122		HMDB0011122																																													R07888										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16330	3-Oxo-OPC8-CoA			Metabolite	3-Oxo-OPC8-CoA	80451	HMDB0060377		HMDB0060377																																													R07891										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16331	OPC6-CoA			Metabolite	OPC6-CoA	139105	HMDB0011114		HMDB0011114																																													R07891, R07892										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16332	trans-2-Enoyl-OPC6-CoA			Metabolite	trans-2-Enoyl-OPC6-CoA	80453	HMDB0011121		HMDB0011121																																													R07892										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16334	3-Oxo-OPC6-CoA			Metabolite	3-Oxo-OPC6-CoA	80455	HMDB0060376		HMDB0060376																																													R07895										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16335	OPC4-CoA			Metabolite	OPC4-CoA	80456	HMDB0011113		HMDB0011113																																													R07895, R07896										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16336	trans-2-Enoyl-OPC4-CoA			Metabolite	trans-2-Enoyl-OPC4-CoA	80457	HMDB0011120		HMDB0011120																																													R07896										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16338	3-Oxo-OPC4-CoA			Metabolite	3-Oxo-OPC4-CoA	80459	HMDB0060375		HMDB0060375																																													R07899										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16339	(+)-7-Isojasmonic acid CoA			Metabolite	(+)-7-Isojasmonic acid CoA	80460	HMDB0060298		HMDB0060298																																													R07899										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16470	5-Methylhex-4-enoyl-CoA			Metabolite	5-Methylhex-4-enoyl-CoA	80513																																																R08091										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16471	5-Methyl-3-oxo-4-hexenoyl-CoA			Metabolite	5-Methyl-3-oxo-4-hexenoyl-CoA	80514	HMDB0060399		HMDB0060399																																													R08095										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16545	Tamoxifen N-oxide			Metabolite	Tamoxifen N-oxide	63825	HMDB0060513		HMDB0060513																																													R08266										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C16738	Sulfuric monoester			Metabolite	Sulfuric monoester	80697																																																R08512										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C17345	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA			Metabolite	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	81018, 48474	HMDB0060304		HMDB0060304																																													R08738										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C18902	Methylselenic acid			Metabolite	Methylselenic acid	77012	HMDB0060489		HMDB0060489																																													R09372										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C19586	Aflatoxin B1-exo-8,9-epoxide			Metabolite	Aflatoxin B1-exo-8,9-epoxide	30725	HMDB0006558		HMDB0006558																																													R09409										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C20372	3-Ketoglutaryl-[acp] methyl ester			Metabolite	3-Ketoglutaryl-[acp] methyl ester																																																	R10115, R10116										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C20373	3-Hydroxyglutaryl-[acp] methyl ester			Metabolite	3-Hydroxyglutaryl-[acp] methyl ester																																																	R10116, R10117										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C20376	3-Ketopimeloyl-[acp] methyl ester			Metabolite	3-Ketopimeloyl-[acp] methyl ester																																																	R10119, R10120										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C20377	3-Hydroxypimeloyl-[acp] methyl ester			Metabolite	3-Hydroxypimeloyl-[acp] methyl ester																																																	R10120, R10121										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C20876	Very-long-chain acyl-CoA			Metabolite	Very-long-chain acyl-CoA																																																	R10825										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C21440	[Protein]-S-sulfanyl-L-cysteine			Metabolite	[Protein]-S-sulfanyl-L-cysteine																																																	R11528, R11529										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C21758	Hepatotoxins			Metabolite	Hepatotoxins																																																	R11905										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C21925	Medium-chain fatty acid			Metabolite	Medium-chain fatty acid																																																	R00389										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C21926	Medium-chain acyl-CoA			Metabolite	Medium-chain acyl-CoA																																																	R00389										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Cbs	Cbs	*	*	GeneProduct	Cbs					ENSRNOG00000029528	P32232	1	-0.07467466	0.4231253	0.373531006051611		1	-0.1351652	0.1970976	0.705318663965623		1	-0.001619774	0.988687	0.00494117623667973		1	-0.08843718	0.4262888	0.370296077538405		1	-0.2340171	0.0008569783	3.06703017493745	*	1	0.006721363	0.9285609	0.0321896076305975		1	-0.03116781	0.6441343	0.191023574149305		1	0.02978487	0.6468952	0.189166071337866		-3.06703017493745	*	R00891, R01289, R01290, R04942					Cbs				Cbs	-0.07467466	-0.1351652	-0.001619774	-0.08843718	-0.2340171	0.006721363	-0.03116781	0.02978487	-0.2340171	0.373531006051611	0.705318663965623	0.1	0.370296077538405	3.06703017493745	0.1	0.191023574149305	0.189166071337866	3.06703017493745
Cds1	Cds1	*	*	GeneProduct	Cds1					ENSRNOG00000002142	O35052	1	0.05473551	0.8191242	0.0866502431905496		1	-0.0275046	0.9186607	0.0368448622012265		1	-0.865162	0.003612163	2.44223266024023	*	1	-0.5527484	0.05460971	1.26273012974049		1	0.04990704	0.7135052	0.14660285741538		1	-0.1634301	0.2633303	0.579499166090673		1	0.1654477	0.2030263	0.692447699992977		1	-0.08868879	0.483137	0.31592970173825		-2.44223266024023	*	R01799			Cds1						Cds1	0.05473551	-0.0275046	-0.865162	-0.5527484	0.04990704	-0.1634301	0.1654477	-0.08868879	-0.865162	0.1	0.1	2.44223266024023	1.26273012974049	0.14660285741538	0.579499166090673	0.692447699992977	0.31592970173825	2.44223266024023
Cel	Cel	*		GeneProduct	Cel					ENSRNOG00000010406	P07882	1	-0.3845328	0.6461221	0.189685404070643		1	-1.336436	0.1755929	0.75549304852764		1	-1.940222	0.07938444	1.10026461450451		1	-1.245756	0.2299554	0.638356387513443		1	-0.5164751	0.7087462	0.14950925659774		1	-0.1661805	0.9059549	0.0428934217146385		1	1.478448	0.2284775	0.641156561926612		1	0.8252454	0.4928798	0.307258980441952		-1.10026461450451		R01369, R01462, R02250, R02687, R02688										-0.3845328	-1.336436	-1.940222	-1.245756	-0.5164751	-0.1661805	1.478448	0.8252454	-1.940222	0.189685404070643	0.75549304852764	1.10026461450451	0.638356387513443	0.14950925659774	0.1	0.641156561926612	0.307258980441952	1.10026461450451
Cept1	Cept1	*		GeneProduct	Cept1					ENSRNOG00000017723	Q6AXM5	1	0.1235686	0.1723502	0.763588208288259		1	-0.05330284	0.6013477	0.220874345755107		1	-0.04892608	0.6597858	0.180597035635182		1	0.04411028	0.6827939	0.165710367475543		1	-0.1257711	0.130561	0.884186532205267		1	-0.0134441	0.8794107	0.0558082545194898		1	0.06917529	0.3848575	0.414700045607356		1	-0.03750068	0.6256502	0.203668412268658		-0.884186532205267		R01321, R02057, R04920, R04922										0.1235686	-0.05330284	-0.04892608	0.04411028	-0.1257711	-0.0134441	0.06917529	-0.03750068	-0.1257711	0.763588208288259	0.220874345755107	0.180597035635182	0.165710367475543	0.884186532205267	0.1	0.414700045607356	0.203668412268658	0.884186532205267
Cers4	Cers4	*		GeneProduct	Cers4					ENSRNOG00000001072	D3ZU86	1	-0.210088356655565	0.332805267515669	0.477809808478416		1	-0.577644692073746	0.0221887725850688	1.65386672094397		1	-0.038348429380546	0.886041932599071	0.0525457243144676		1	-0.0932939726294862	0.720752904563303	0.142213598772189		1	0.0681730635358723	0.830020773973107	0.080911037854066		1	-0.0284732024974002	0.933183052866746	0.0300331568406588		1	0.38432935789217	0.202551041881281	0.693465518552339		1	0.128108215836365	0.662040885516861	0.17911518910099		-1.65386672094397		R01496, R06517, R06527										-0.210088356655565	-0.577644692073746	-0.038348429380546	-0.0932939726294862	0.0681730635358723	-0.0284732024974002	0.38432935789217	0.128108215836365	-0.577644692073746	0.477809808478416	1.65386672094397	0.1	0.142213598772189	0.1	0.1	0.693465518552339	0.17911518910099	1.65386672094397
Chat	Chat			GeneProduct	Chat																																																	R01023										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Chkb	Chkb	*	*	GeneProduct	Chkb					ENSRNOG00000011404	O54783	0.7460286	-0.3285694	0.0004201754	3.37656937781535	*	1	-0.09027641	0.3862763	0.413101937195515		1	-0.1467807	0.1996418	0.699748523124973		1	-0.06171777	0.5773913	0.238529764255884		1	-0.1016763	0.3177945	0.49785362330334		1	-0.2636857	0.01591427	1.79821327801332		1	-0.1428885	0.1443181	0.840679197408476		1	-0.09495157	0.3127844	0.504754915340019		-3.37656937781535	*	R01021, R01468	Chkb								Chkb	-0.3285694	-0.09027641	-0.1467807	-0.06171777	-0.1016763	-0.2636857	-0.1428885	-0.09495157	-0.3285694	3.37656937781535	0.413101937195515	0.699748523124973	0.238529764255884	0.49785362330334	1.79821327801332	0.840679197408476	0.504754915340019	3.37656937781535
Chpt1	Chpt1	*		GeneProduct	Chpt1					ENSRNOG00000058271	Q66H21	1	0.003291817	0.9666059	0.0147505583285027		1	-0.1168206	0.186873	0.728453442324067		1	-0.04472542	0.6430394	0.191762416378481		1	-0.04755775	0.6123924	0.212970207684004		1	0.01329699	0.8448037	0.0732441927197514		1	0.02585072	0.7215967	0.14170546157347		1	0.02210116	0.735009	0.133707343056748		1	-0.04238405	0.5010402	0.300127427949573		-0.728453442324067		R01321, R04922										0.003291817	-0.1168206	-0.04472542	-0.04755775	0.01329699	0.02585072	0.02210116	-0.04238405	-0.1168206	0.1	0.728453442324067	0.191762416378481	0.212970207684004	0.1	0.14170546157347	0.133707343056748	0.300127427949573	0.728453442324067
Cisd1	Cisd1	*		GeneProduct	Cisd1					ENSRNOG00000000610	B0K020	1	-0.0548248292932781	0.57356060550337	0.241420685443537		1	-0.0761357409001779	0.487538366960853	0.31199120170137		1	-0.0637542617925068	0.594623510223022	0.225757923657358		1	-0.0456121373169046	0.69510462141534	0.157949824066238		1	0.0528959723925422	0.57533697046082	0.240077717837451		1	0.110980596533805	0.270693122250815	0.567522778608751		1	0.0994500865905141	0.272847697037827	0.564079707513911		1	0.0992919893953619	0.256018638711276	0.591728415958485		0.591728415958485		R00895										-0.0548248292932781	-0.0761357409001779	-0.0637542617925068	-0.0456121373169046	0.0528959723925422	0.110980596533805	0.0994500865905141	0.0992919893953619	0.110980596533805	0.241420685443537	0.31199120170137	0.225757923657358	0.157949824066238	0.240077717837451	0.567522778608751	0.564079707513911	0.591728415958485	0.591728415958485
Clic1	Clic1	*		GeneProduct	Clic1					ENSRNOG00000029682	Q6MG61	1	0.1240963	0.4183307	0.378480262717112		1	0.04024158	0.8160195	0.0882994630093622		1	-0.08950113	0.6374092	0.195581672458774		1	0.06042067	0.7420228	0.129582750028171		1	0.129541	0.3849454	0.414600865713061		1	0.04981426	0.7551671	0.121956938995601		1	0.1430878	0.3180719	0.497474696859286		1	-0.05418812	0.6968202	0.156879268130449		0.497474696859286		R01108										0.1240963	0.04024158	-0.08950113	0.06042067	0.129541	0.04981426	0.1430878	-0.05418812	0.1430878	0.378480262717112	0.1	0.195581672458774	0.129582750028171	0.414600865713061	0.121956938995601	0.497474696859286	0.156879268130449	0.497474696859286
Clock	Clock	*	*	GeneProduct	Clock					ENSRNOG00000002175	Q9WVS9	1	-0.1691353	0.04435306	1.35307641201556		1	-0.2777975	0.003415344	2.46656554680595	*	1	0.03067915	0.7661491	0.115686704249858		1	-0.1737776	0.08382953	1.07660296875693		1	-0.1467487	0.1368122	0.8638751734022		1	-0.0945489	0.3690614	0.432901375133872		1	-0.1271687	0.1796269	0.745628625092086		1	-0.06639538	0.4667127	0.330950381105682		-2.46656554680595	*	R03552		Clock							Clock	-0.1691353	-0.2777975	0.03067915	-0.1737776	-0.1467487	-0.0945489	-0.1271687	-0.06639538	-0.2777975	1.35307641201556	2.46656554680595	0.115686704249858	1.07660296875693	0.8638751734022	0.432901375133872	0.745628625092086	0.330950381105682	2.46656554680595
