sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff	source	Label1	Label2
441_1534	1534	441		*	Enzyme	Dashed	*								KEGG	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	Gsta2
441_1535	1535	441		*	Enzyme	Dashed	*								KEGG	Aflatoxin B1exo-8,9-epoxide-GSH	Gsta2
441_1536	1536	441		*	Enzyme	Dashed	*								KEGG	Aldophosphamide	Gsta2
441_1539	1539	441		*	Enzyme	Dashed	*								KEGG	Benzo[a]pyrene-7,8-dihydrodiol	Gsta2
441_1540	1540	441		*	Enzyme	Dashed	*								KEGG	Bromobenzene-2,3-oxide	Gsta2
441_1541	1541	441		*	Enzyme	Dashed	*								KEGG	Bromobenzene-3,4-oxide	Gsta2
441_1542	1542	441		*	Enzyme	Dashed	*								KEGG	Chloroacetyl chloride	Gsta2
441_1544	1544	441		*	Enzyme	Dashed	*								KEGG	Glutathione episulfonium ion	Gsta2
441_1549	1549	441		*	Enzyme	Dashed	*								KEGG	S-(1,2-Dichlorovinyl)glutathione	Gsta2
441_1550	1550	441		*	Enzyme	Dashed	*								KEGG	S-(2-Chloroacetyl)glutathione	Gsta2
441_1551	1551	441		*	Enzyme	Dashed	*								KEGG	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	Gsta2
441_1552	1552	441		*	Enzyme	Dashed	*								KEGG	S-(Formylmethyl)glutathione	Gsta2
441_981	981	441		*	Enzyme	Dashed	*								KEGG	(1R,2S)-Naphthalene 1,2-oxide	Gsta2
442_1219	1219	442	*		Enzyme	Dashed			*	*					HMDB	Glutathione	Gsta3l1
443_1069	1069	443		*	Enzyme	Dashed					*				KEGG	Halide	Gstm1
443_1071	1071	443		*	Enzyme	Dashed					*				KEGG	Hepatotoxins	Gstm1
443_1077	1077	443		*	Enzyme	Dashed					*				KEGG	Hydrobromic acid	Gstm1
443_1105	1105	443		*	Enzyme	Dashed					*				KEGG	Nitrile	Gstm1
443_1138	1138	443		*	Enzyme	Dashed					*				KEGG	R-S-Glutathione	Gstm1
443_1141	1141	443		*	Enzyme	Dashed					*				KEGG	RX	Gstm1
443_1155	1155	443		*	Enzyme	Dashed					*				KEGG	Sulfuric monoester	Gstm1
443_1219	1219	443	*	*	Enzyme	Solid			*	*	*				KEGG	Glutathione	Gstm1
443_1391	1391	443		*	Enzyme	Dashed					*				KEGG	SO4(2-)	Gstm1
443_1422	1422	443		*	Enzyme	Dashed					*				KEGG	Hydrochloric acid	Gstm1
443_1475	1475	443		*	Enzyme	Dashed					*				KEGG	Aflatoxin B1-exo-8,9-epoxide	Gstm1
443_1498	1498	443		*	Enzyme	Dashed					*				KEGG	Trichloroethene	Gstm1
443_1502	1502	443		*	Enzyme	Dashed					*				KEGG	Benzo[a]pyrene-4,5-oxide	Gstm1
443_1504	1504	443		*	Enzyme	Dashed					*				KEGG	Hydrogen cyanide	Gstm1
443_1506	1506	443		*	Enzyme	Dashed					*				KEGG	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	Gstm1
443_1507	1507	443		*	Enzyme	Dashed					*				KEGG	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	Gstm1
443_1508	1508	443		*	Enzyme	Dashed					*				KEGG	(1S,2R)-Naphthalene 1,2-oxide	Gstm1
443_1509	1509	443		*	Enzyme	Dashed					*				KEGG	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	Gstm1
443_1513	1513	443		*	Enzyme	Dashed					*				KEGG	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Gstm1
443_1514	1514	443		*	Enzyme	Dashed					*				KEGG	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Gstm1
443_1515	1515	443		*	Enzyme	Dashed					*				KEGG	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Gstm1
443_1516	1516	443		*	Enzyme	Dashed					*				KEGG	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Gstm1
443_1517	1517	443		*	Enzyme	Dashed					*				KEGG	1-Nitronaphthalene-5,6-oxide	Gstm1
443_1518	1518	443		*	Enzyme	Dashed					*				KEGG	1-Nitronaphthalene-7,8-oxide	Gstm1
443_1519	1519	443		*	Enzyme	Dashed					*				KEGG	1,1-Dichloroethylene epoxide	Gstm1
443_1520	1520	443		*	Enzyme	Dashed					*				KEGG	1,2-Dibromoethane	Gstm1
443_1521	1521	443		*	Enzyme	Dashed					*				KEGG	2-(S-Glutathionyl)acetyl chloride	Gstm1
443_1522	1522	443		*	Enzyme	Dashed					*				KEGG	2-(S-Glutathionyl)acetyl glutathione	Gstm1
443_1523	1523	443		*	Enzyme	Dashed					*				KEGG	2-Bromoacetaldehyde	Gstm1
443_1524	1524	443		*	Enzyme	Dashed					*				KEGG	2,2-Dichloroacetaldehyde	Gstm1
443_1525	1525	443		*	Enzyme	Dashed					*				KEGG	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	Gstm1
443_1530	1530	443		*	Enzyme	Dashed					*				KEGG	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	Gstm1
443_1531	1531	443		*	Enzyme	Dashed					*				KEGG	4-Glutathionyl cyclophosphamide	Gstm1
443_1532	1532	443		*	Enzyme	Dashed					*				KEGG	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	Gstm1
443_1534	1534	443		*	Enzyme	Dashed					*				KEGG	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	Gstm1
443_1535	1535	443		*	Enzyme	Dashed					*				KEGG	Aflatoxin B1exo-8,9-epoxide-GSH	Gstm1
443_1536	1536	443		*	Enzyme	Dashed					*				KEGG	Aldophosphamide	Gstm1
443_1539	1539	443		*	Enzyme	Dashed					*				KEGG	Benzo[a]pyrene-7,8-dihydrodiol	Gstm1
443_1540	1540	443		*	Enzyme	Dashed					*				KEGG	Bromobenzene-2,3-oxide	Gstm1
443_1541	1541	443		*	Enzyme	Dashed					*				KEGG	Bromobenzene-3,4-oxide	Gstm1
443_1542	1542	443		*	Enzyme	Dashed					*				KEGG	Chloroacetyl chloride	Gstm1
443_1544	1544	443		*	Enzyme	Dashed					*				KEGG	Glutathione episulfonium ion	Gstm1
443_1549	1549	443		*	Enzyme	Dashed					*				KEGG	S-(1,2-Dichlorovinyl)glutathione	Gstm1
443_1550	1550	443		*	Enzyme	Dashed					*				KEGG	S-(2-Chloroacetyl)glutathione	Gstm1
443_1551	1551	443		*	Enzyme	Dashed					*				KEGG	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	Gstm1
443_1552	1552	443		*	Enzyme	Dashed					*				KEGG	S-(Formylmethyl)glutathione	Gstm1
443_981	981	443		*	Enzyme	Dashed					*				KEGG	(1R,2S)-Naphthalene 1,2-oxide	Gstm1
444_1069	1069	444		*	Enzyme	Dashed				*	*				KEGG	Halide	Gstm2
444_1071	1071	444		*	Enzyme	Dashed				*	*				KEGG	Hepatotoxins	Gstm2
444_1077	1077	444		*	Enzyme	Dashed				*	*				KEGG	Hydrobromic acid	Gstm2
444_1078	1078	444		*	Enzyme	Dashed				*	*				HMDB	Hydrogen Ion	Gstm2
444_1105	1105	444		*	Enzyme	Dashed				*	*				KEGG	Nitrile	Gstm2
444_1138	1138	444		*	Enzyme	Dashed				*	*				KEGG	R-S-Glutathione	Gstm2
444_1141	1141	444		*	Enzyme	Dashed				*	*				KEGG	RX	Gstm2
444_1155	1155	444		*	Enzyme	Dashed				*	*				KEGG	Sulfuric monoester	Gstm2
444_1169	1169	444		*	Enzyme	Dashed				*	*				HMDB	Water	Gstm2
444_1219	1219	444	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutathione	Gstm2
444_1391	1391	444		*	Enzyme	Dashed				*	*				KEGG, HMDB	SO4(2-)	Gstm2
444_1422	1422	444		*	Enzyme	Dashed				*	*				KEGG	Hydrochloric acid	Gstm2
444_1475	1475	444		*	Enzyme	Dashed				*	*				KEGG	Aflatoxin B1-exo-8,9-epoxide	Gstm2
444_1498	1498	444		*	Enzyme	Dashed				*	*				KEGG	Trichloroethene	Gstm2
444_1502	1502	444		*	Enzyme	Dashed				*	*				KEGG	Benzo[a]pyrene-4,5-oxide	Gstm2
444_1504	1504	444		*	Enzyme	Dashed				*	*				KEGG	Hydrogen cyanide	Gstm2
444_1506	1506	444		*	Enzyme	Dashed				*	*				KEGG	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	Gstm2
444_1507	1507	444		*	Enzyme	Dashed				*	*				KEGG	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	Gstm2
444_1508	1508	444		*	Enzyme	Dashed				*	*				KEGG	(1S,2R)-Naphthalene 1,2-oxide	Gstm2
444_1509	1509	444		*	Enzyme	Dashed				*	*				KEGG	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	Gstm2
444_1513	1513	444		*	Enzyme	Dashed				*	*				KEGG	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Gstm2
444_1514	1514	444		*	Enzyme	Dashed				*	*				KEGG	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Gstm2
444_1515	1515	444		*	Enzyme	Dashed				*	*				KEGG	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Gstm2
444_1516	1516	444		*	Enzyme	Dashed				*	*				KEGG	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Gstm2
444_1517	1517	444		*	Enzyme	Dashed				*	*				KEGG	1-Nitronaphthalene-5,6-oxide	Gstm2
444_1518	1518	444		*	Enzyme	Dashed				*	*				KEGG	1-Nitronaphthalene-7,8-oxide	Gstm2
444_1519	1519	444		*	Enzyme	Dashed				*	*				KEGG	1,1-Dichloroethylene epoxide	Gstm2
444_1520	1520	444		*	Enzyme	Dashed				*	*				KEGG	1,2-Dibromoethane	Gstm2
444_1521	1521	444		*	Enzyme	Dashed				*	*				KEGG	2-(S-Glutathionyl)acetyl chloride	Gstm2
444_1522	1522	444		*	Enzyme	Dashed				*	*				KEGG	2-(S-Glutathionyl)acetyl glutathione	Gstm2
444_1523	1523	444		*	Enzyme	Dashed				*	*				KEGG	2-Bromoacetaldehyde	Gstm2
444_1524	1524	444		*	Enzyme	Dashed				*	*				KEGG	2,2-Dichloroacetaldehyde	Gstm2
444_1525	1525	444		*	Enzyme	Dashed				*	*				KEGG	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	Gstm2
444_1530	1530	444		*	Enzyme	Dashed				*	*				KEGG	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	Gstm2
444_1531	1531	444		*	Enzyme	Dashed				*	*				KEGG	4-Glutathionyl cyclophosphamide	Gstm2
444_1532	1532	444		*	Enzyme	Dashed				*	*				KEGG	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	Gstm2
444_1534	1534	444		*	Enzyme	Dashed				*	*				KEGG	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	Gstm2
444_1535	1535	444		*	Enzyme	Dashed				*	*				KEGG	Aflatoxin B1exo-8,9-epoxide-GSH	Gstm2
444_1536	1536	444		*	Enzyme	Dashed				*	*				KEGG	Aldophosphamide	Gstm2
444_1539	1539	444		*	Enzyme	Dashed				*	*				KEGG	Benzo[a]pyrene-7,8-dihydrodiol	Gstm2
444_1540	1540	444		*	Enzyme	Dashed				*	*				KEGG	Bromobenzene-2,3-oxide	Gstm2
444_1541	1541	444		*	Enzyme	Dashed				*	*				KEGG	Bromobenzene-3,4-oxide	Gstm2
444_1542	1542	444		*	Enzyme	Dashed				*	*				KEGG	Chloroacetyl chloride	Gstm2
444_1544	1544	444		*	Enzyme	Dashed				*	*				KEGG	Glutathione episulfonium ion	Gstm2
444_1549	1549	444		*	Enzyme	Dashed				*	*				KEGG	S-(1,2-Dichlorovinyl)glutathione	Gstm2
444_1550	1550	444		*	Enzyme	Dashed				*	*				KEGG	S-(2-Chloroacetyl)glutathione	Gstm2
444_1551	1551	444		*	Enzyme	Dashed				*	*				KEGG	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	Gstm2
444_1552	1552	444		*	Enzyme	Dashed				*	*				KEGG	S-(Formylmethyl)glutathione	Gstm2
444_981	981	444		*	Enzyme	Dashed				*	*				KEGG	(1R,2S)-Naphthalene 1,2-oxide	Gstm2
445_1219	1219	445	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gsto1
445_1435	1435	445	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gsto1
446_1219	1219	446	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gsto2
446_1435	1435	446	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gsto2
447_1219	1219	447	*	*	Enzyme	Solid			*	*					HMDB	Glutathione	Gstt2
448_1363	1363	448		*	Enzyme	Dashed					*				KEGG	3',5'-Cyclic GMP	Gucy1b2
448_1566	1566	448		*	Enzyme	Dashed					*				KEGG	Diphosphate	Gucy1b2
449_1363	1363	449		*	Enzyme	Dashed		*							KEGG, HMDB	3',5'-Cyclic GMP	Gucy2c
449_1381	1381	449	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gucy2c
449_1390	1390	449		*	Unknown	Dashed		*							HMDB	Orthophosphate	Gucy2c
449_1566	1566	449		*	Enzyme	Dashed		*							KEGG, HMDB	Diphosphate	Gucy2c
44_1012	1012	44		*	Unknown	Dashed						*			HMDB	3Z-dodecenoyl-CoA	Acox2
44_1025	1025	44		*	Unknown	Dashed						*			HMDB	Bile acid	Acox2
44_1064	1064	44		*	Unknown	Dashed						*			HMDB	Glutaconyl-CoA	Acox2
44_1072	1072	44		*	Unknown	Dashed						*			HMDB	Heptadecanoyl CoA	Acox2
44_1073	1073	44		*	Unknown	Dashed						*			HMDB	Heptanoyl-CoA	Acox2
44_1081	1081	44		*	Unknown	Dashed						*			HMDB	Isobutyryl-CoA	Acox2
44_1083	1083	44		*	Unknown	Dashed						*			HMDB	Isovaleryl-CoA	Acox2
44_1106	1106	44		*	Unknown	Dashed						*			HMDB	Nonanoyl-CoA	Acox2
44_1122	1122	44		*	Unknown	Dashed						*			HMDB	Pentanoyl-CoA	Acox2
44_1126	1126	44		*	Unknown	Dashed						*			HMDB	Pristanoyl-CoA	Acox2
44_1156	1156	44		*	Unknown	Dashed						*			HMDB	Tetracosanoyl-CoA	Acox2
44_1163	1163	44		*	Unknown	Dashed						*			HMDB	Tridecanoyl-CoA	Acox2
44_1167	1167	44		*	Unknown	Dashed						*			HMDB	Undecanoyl-CoA	Acox2
44_1169	1169	44		*	Unknown	Dashed						*			HMDB	Water	Acox2
44_1187	1187	44		*	Unknown	Dashed						*			HMDB	trans-Octadec-2-enoyl-CoA	Acox2
44_1329	1329	44		*	Unknown	Dashed						*			HMDB	Octanoyl-CoA	Acox2
44_1334	1334	44		*	Unknown	Dashed						*			HMDB	Stearoyl-CoA	Acox2
44_1350	1350	44	*	*	Unknown	Solid						*			HMDB	Acetyl-CoA	Acox2
44_1352	1352	44	*	*	Unknown	Solid					*	*			HMDB	FAD	Acox2
44_1360	1360	44		*	Unknown	Dashed						*			HMDB	Propanoyl-CoA	Acox2
44_1367	1367	44		*	Unknown	Dashed						*			HMDB	Palmitoyl-CoA	Acox2
44_1413	1413	44		*	Unknown	Dashed						*			HMDB	Crotonoyl-CoA	Acox2
44_1423	1423	44		*	Unknown	Dashed						*			HMDB	Propenoyl-CoA	Acox2
44_1426	1426	44	*	*	Unknown	Solid				*		*			HMDB	CoA(6:0)	Acox2
44_1441	1441	44		*	Unknown	Dashed						*			HMDB	Lauroyl-CoA	Acox2
44_1450	1450	44		*	Unknown	Dashed						*			HMDB	trans-Hex-2-enoyl-CoA	Acox2
44_1451	1451	44		*	Unknown	Dashed						*			HMDB	trans-Hexadec-2-enoyl-CoA	Acox2
44_1452	1452	44		*	Unknown	Dashed						*			HMDB	trans-Tetradec-2-enoyl-CoA	Acox2
44_1454	1454	44		*	Unknown	Dashed						*			HMDB	trans-Dec-2-enoyl-CoA	Acox2
44_1455	1455	44		*	Unknown	Dashed						*			HMDB	trans-Oct-2-enoyl-CoA	Acox2
44_1463	1463	44	*	*	Unknown	Solid						*			HMDB	CoA(20:0)	Acox2
44_1564	1564	44		*	Unknown	Dashed						*			HMDB	Butanoyl-CoA	Acox2
44_982	982	44		*	Unknown	Dashed						*			HMDB	(2E)-Dodecenoyl-CoA	Acox2
44_997	997	44		*	Unknown	Dashed						*			HMDB	2-Methylbutyryl-CoA	Acox2
44_998	998	44		*	Unknown	Dashed						*			HMDB	2-Methylhexanoyl-CoA	Acox2
450_1062	1062	450		*	Unknown	Dashed				*					HMDB	Gluconolactone	H6pd
450_1078	1078	450		*	Unknown	Dashed				*					HMDB	Hydrogen Ion	H6pd
450_1090	1090	450		*	Unknown	Dashed				*					HMDB	Magnesium	H6pd
450_1169	1169	450		*	Unknown	Dashed				*					HMDB	Water	H6pd
450_1216	1216	450	*	*	Unknown	Solid				*					HMDB	Glucose	H6pd
450_1251	1251	450	*	*	Unknown	Solid				*					HMDB	NADPH	H6pd
450_1304	1304	450		*	Unknown	Dashed				*					HMDB	NAD+	H6pd
450_1335	1335	450		*	Unknown	Dashed				*					HMDB	D-Glucono-1,5-lactone 6-phosphate	H6pd
450_1364	1364	450	*	*	Unknown	Solid	*			*					HMDB	6-phosphogluconate	H6pd
450_1382	1382	450	*	*	Unknown	Solid	*			*					HMDB	hexose phosphate	H6pd
450_1395	1395	450	*	*	Unknown	Solid				*					HMDB	NADH	H6pd
450_1440	1440	450		*	Unknown	Dashed				*					HMDB	beta-D-Glucose 6-phosphate	H6pd
450_1568	1568	450		*	Unknown	Dashed				*					HMDB	NADP+	H6pd
451_848	848	451	*		Others	Dashed					*				Reactome	Sdc1	HS3ST2
452_848	848	452	*		Others	Dashed					*				Reactome	Sdc1	HS3ST4
453_1012	1012	453		*	Unknown	Dashed					*				HMDB	3Z-dodecenoyl-CoA	Hadha
453_1064	1064	453		*	Unknown	Dashed					*				HMDB	Glutaconyl-CoA	Hadha
453_1072	1072	453		*	Unknown	Dashed					*				HMDB	Heptadecanoyl CoA	Hadha
453_1073	1073	453		*	Unknown	Dashed					*				HMDB	Heptanoyl-CoA	Hadha
453_1078	1078	453		*	Unknown	Dashed					*				HMDB	Hydrogen Ion	Hadha
453_1081	1081	453		*	Unknown	Dashed					*				HMDB	Isobutyryl-CoA	Hadha
453_1083	1083	453		*	Unknown	Dashed					*				HMDB	Isovaleryl-CoA	Hadha
453_1106	1106	453		*	Unknown	Dashed					*				HMDB	Nonanoyl-CoA	Hadha
453_1122	1122	453		*	Unknown	Dashed					*				HMDB	Pentanoyl-CoA	Hadha
453_1126	1126	453		*	Unknown	Dashed					*				HMDB	Pristanoyl-CoA	Hadha
453_1156	1156	453		*	Unknown	Dashed					*				HMDB	Tetracosanoyl-CoA	Hadha
453_1161	1161	453		*	Unknown	Dashed					*				HMDB	Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA	Hadha
453_1167	1167	453		*	Unknown	Dashed					*				HMDB	Undecanoyl-CoA	Hadha
453_1169	1169	453		*	Unknown	Dashed					*				HMDB	Water	Hadha
453_1187	1187	453		*	Unknown	Dashed					*				HMDB	trans-Octadec-2-enoyl-CoA	Hadha
453_1304	1304	453		*	Unknown	Dashed					*				HMDB	NAD+	Hadha
453_1329	1329	453		*	Unknown	Dashed					*				HMDB	Octanoyl-CoA	Hadha
453_1334	1334	453		*	Unknown	Dashed					*				HMDB	Stearoyl-CoA	Hadha
453_1350	1350	453	*	*	Unknown	Solid					*				HMDB	Acetyl-CoA	Hadha
453_1360	1360	453		*	Unknown	Dashed					*				HMDB	Propanoyl-CoA	Hadha
453_1367	1367	453		*	Unknown	Dashed					*				HMDB	Palmitoyl-CoA	Hadha
453_1394	1394	453		*	Unknown	Dashed					*				HMDB	Acetoacetyl-CoA	Hadha
453_1395	1395	453	*	*	Unknown	Solid					*				HMDB	NADH	Hadha
453_1413	1413	453		*	Unknown	Dashed					*				HMDB	Crotonoyl-CoA	Hadha
453_1423	1423	453		*	Unknown	Dashed					*				HMDB	Propenoyl-CoA	Hadha
453_1426	1426	453	*	*	Unknown	Solid				*	*				HMDB	CoA(6:0)	Hadha
453_1441	1441	453		*	Unknown	Dashed					*				HMDB	Lauroyl-CoA	Hadha
453_1445	1445	453		*	Unknown	Dashed					*				HMDB	3-Oxotetradecanoyl-CoA	Hadha
453_1446	1446	453		*	Unknown	Dashed					*				HMDB	3-Oxododecanoyl-CoA	Hadha
453_1447	1447	453		*	Unknown	Dashed					*				HMDB	3-Oxodecanoyl-CoA	Hadha
453_1448	1448	453		*	Unknown	Dashed					*				HMDB	3-Oxooctanoyl-CoA	Hadha
453_1449	1449	453		*	Unknown	Dashed					*				HMDB	3-Oxohexanoyl-CoA	Hadha
453_1450	1450	453		*	Unknown	Dashed					*				HMDB	trans-Hex-2-enoyl-CoA	Hadha
453_1451	1451	453		*	Unknown	Dashed					*				HMDB	trans-Hexadec-2-enoyl-CoA	Hadha
453_1452	1452	453		*	Unknown	Dashed					*				HMDB	trans-Tetradec-2-enoyl-CoA	Hadha
453_1454	1454	453		*	Unknown	Dashed					*				HMDB	trans-Dec-2-enoyl-CoA	Hadha
453_1455	1455	453		*	Unknown	Dashed					*				HMDB	trans-Oct-2-enoyl-CoA	Hadha
453_1463	1463	453	*	*	Unknown	Solid					*				HMDB	CoA(20:0)	Hadha
453_1471	1471	453		*	Unknown	Dashed					*				HMDB	3-Oxopalmitoyl-CoA	Hadha
453_1564	1564	453		*	Unknown	Dashed					*				HMDB	Butanoyl-CoA	Hadha
453_982	982	453		*	Unknown	Dashed					*				HMDB	(2E)-Dodecenoyl-CoA	Hadha
453_983	983	453		*	Unknown	Dashed					*				HMDB	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexa-2,6,9,12,15,18-enoyl-CoA	Hadha
453_997	997	453		*	Unknown	Dashed					*				HMDB	2-Methylbutyryl-CoA	Hadha
453_998	998	453		*	Unknown	Dashed					*				HMDB	2-Methylhexanoyl-CoA	Hadha
454_1388	1388	454	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Hadhb
454_1426	1426	454	*	*	Enzyme	Solid				*					KEGG, HMDB	CoA(6:0)	Hadhb
455_505	505	455	*	*	Others	Solid							*		Reactome	LOC100363502	Hccs
456_1238	1238	456	*	*	Enzyme	Solid			*	*			*		KEGG, HMDB	Histidine	Hdc
456_1300	1300	456	*	*	Enzyme	Solid				*					KEGG	histamine	Hdc
456_1355	1355	456	*	*	Enzyme	Solid	*	*		*					HMDB	spermine	Hdc
457_1381	1381	457	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Herc1
45_1012	1012	45		*	Unknown	Dashed	*			*	*				HMDB	3Z-dodecenoyl-CoA	Acox3
45_1064	1064	45		*	Unknown	Dashed	*			*	*				HMDB	Glutaconyl-CoA	Acox3
45_1072	1072	45		*	Unknown	Dashed	*			*	*				HMDB	Heptadecanoyl CoA	Acox3
45_1073	1073	45		*	Unknown	Dashed	*			*	*				HMDB	Heptanoyl-CoA	Acox3
45_1081	1081	45		*	Unknown	Dashed	*			*	*				HMDB	Isobutyryl-CoA	Acox3
45_1083	1083	45		*	Unknown	Dashed	*			*	*				HMDB	Isovaleryl-CoA	Acox3
45_1106	1106	45		*	Unknown	Dashed	*			*	*				HMDB	Nonanoyl-CoA	Acox3
45_1111	1111	45		*	Unknown	Dashed	*			*	*				HMDB	Oxygen	Acox3
45_1122	1122	45		*	Unknown	Dashed	*			*	*				HMDB	Pentanoyl-CoA	Acox3
45_1126	1126	45		*	Unknown	Dashed	*			*	*				HMDB	Pristanoyl-CoA	Acox3
45_1156	1156	45		*	Unknown	Dashed	*			*	*				HMDB	Tetracosanoyl-CoA	Acox3
45_1161	1161	45		*	Unknown	Dashed	*			*	*				HMDB	Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA	Acox3
45_1163	1163	45		*	Unknown	Dashed	*			*	*				HMDB	Tridecanoyl-CoA	Acox3
45_1167	1167	45		*	Unknown	Dashed	*			*	*				HMDB	Undecanoyl-CoA	Acox3
45_1175	1175	45		*	Enzyme	Dashed	*			*	*				KEGG	acyl-CoA	Acox3
45_1186	1186	45		*	Enzyme	Dashed	*			*	*				KEGG	trans-2,3-Dehydroacyl-CoA	Acox3
45_1187	1187	45		*	Unknown	Dashed	*			*	*				HMDB	trans-Octadec-2-enoyl-CoA	Acox3
45_1329	1329	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	Octanoyl-CoA	Acox3
45_1334	1334	45		*	Unknown	Dashed	*			*	*				HMDB	Stearoyl-CoA	Acox3
45_1346	1346	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	FADH2	Acox3
45_1350	1350	45	*	*	Unknown	Solid	*			*	*				HMDB	Acetyl-CoA	Acox3
45_1352	1352	45	*	*	Enzyme	Solid	*			*	*				KEGG, HMDB	FAD	Acox3
45_1360	1360	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	Propanoyl-CoA	Acox3
45_1367	1367	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	Palmitoyl-CoA	Acox3
45_1402	1402	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	Tetradecanoyl-CoA	Acox3
45_1413	1413	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	Crotonoyl-CoA	Acox3
45_1423	1423	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	Propenoyl-CoA	Acox3
45_1426	1426	45	*	*	Enzyme	Solid	*			*	*				KEGG, HMDB	CoA(6:0)	Acox3
45_1431	1431	45		*	Enzyme	Dashed	*			*	*				KEGG	Hydrogen peroxide	Acox3
45_1441	1441	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	Lauroyl-CoA	Acox3
45_1450	1450	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	trans-Hex-2-enoyl-CoA	Acox3
45_1451	1451	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	trans-Hexadec-2-enoyl-CoA	Acox3
45_1452	1452	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	trans-Tetradec-2-enoyl-CoA	Acox3
45_1454	1454	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	trans-Dec-2-enoyl-CoA	Acox3
45_1455	1455	45		*	Enzyme	Dashed	*			*	*				KEGG, HMDB	trans-Oct-2-enoyl-CoA	Acox3
45_1463	1463	45	*	*	Unknown	Solid	*			*	*				HMDB	CoA(20:0)	Acox3
45_1467	1467	45		*	Enzyme	Dashed	*			*	*				KEGG	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA	Acox3
45_1485	1485	45		*	Enzyme	Dashed	*			*	*				KEGG	OPC4-CoA	Acox3
45_1486	1486	45		*	Enzyme	Dashed	*			*	*				KEGG	OPC6-CoA	Acox3
45_1488	1488	45		*	Enzyme	Dashed	*			*	*				KEGG	trans-2-Enoyl-OPC4-CoA	Acox3
45_1489	1489	45		*	Enzyme	Dashed	*			*	*				KEGG	trans-2-Enoyl-OPC6-CoA	Acox3
45_1490	1490	45		*	Enzyme	Dashed	*			*	*				KEGG	trans-2-Enoyl-OPC8-CoA	Acox3
45_1563	1563	45		*	Enzyme	Dashed	*			*	*				KEGG	2-trans-Dodecenoyl-CoA	Acox3
