sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	source	Label1	Label2
160_1308	160	1308	*	*	SameComplex	Solid					*				*	Reactome	Apob	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
160_162	160	162	*	*	SameComplex	Solid										Reactome	Apob	Apoc3
161_1142	1142	161	*	*	SameComplex	Solid										Reactome	Sdc1	Apoc2
161_1292	161	1292	*	*	SameComplex	Solid					*				*	Reactome	Apoc2	CE(18:1)_feature1
161_1308	1308	161	*	*	SameComplex	Solid					*				*	Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Apoc2
161_162	161	162	*	*	SameComplex	Solid										Reactome	Apoc2	Apoc3
162_1142	1142	162	*	*	SameComplex	Solid										Reactome	Sdc1	Apoc3
162_1143	1143	162	*	*	SameComplex	Solid										Reactome	Sdc2	Apoc3
162_1144	1144	162	*	*	SameComplex	Solid										Reactome	Sdc3	Apoc3
162_1145	1145	162	*	*	SameComplex	Solid										Reactome	Sdc4	Apoc3
162_1292	162	1292	*	*	SameComplex	Solid					*				*	Reactome	Apoc3	CE(18:1)_feature1
162_1308	1308	162	*	*	Transporter	Solid					*				*	Reactome, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Apoc3
162_163	162	163	*	*	SameComplex	Solid										Reactome	Apoc3	Apoe
162_1654	162	1654	*	*	SameComplex	Solid										Reactome	Apoc3	cholesterol
162_545	545	162	*	*	SameComplex	Solid			*	*					*	Reactome	Gpc1	Apoc3
162_546	546	162	*	*	SameComplex	Solid								*	*	Reactome	Gpc2	Apoc3
162_547	547	162	*	*	SameComplex	Solid										Reactome	Gpc3	Apoc3
162_548	548	162	*	*	SameComplex	Solid										Reactome	Gpc4	Apoc3
162_550	550	162	*	*	SameComplex	Solid						*		*	*	Reactome	Gpc6	Apoc3
162_722	162	722	*	*	Others	Solid										Reactome	Apoc3	Lpl
162_724	162	724	*	*	Others	Solid										Reactome	Apoc3	Lrp1
162_725	162	725	*	*	Others	Solid										Reactome	Apoc3	Lrp10
162_726	162	726	*	*	Others	Solid										Reactome	Apoc3	Lrp12
162_727	162	727	*	*	Others	Solid										Reactome	Apoc3	Lrp2
162_728	162	728	*	*	Others	Solid										Reactome	Apoc3	Lrp8
163_1142	1142	163	*	*	SameComplex	Solid										Reactome	Sdc1	Apoe
163_1292	163	1292	*	*	SameComplex	Solid					*				*	Reactome	Apoe	CE(18:1)_feature1
163_1308	1308	163	*	*	SameComplex	Solid					*				*	Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Apoe
1640_1700	1640	1700	*	*	Metabolic Transformation	Solid										KEGG	carnosine	Histidine
1646_1666	1646	1666	*	*	SameComplex	Solid										Reactome	Adenosine	2'-deoxyadenosine
1646_1679	1646	1679	*	*	SameComplex	Solid										Reactome	Adenosine	guanosine
1646_1706	1646	1706	*	*	Metabolic Transformation	Solid										Reactome	Adenosine	Inosine
1649_1686	1649	1686	*	*	Metabolic Transformation	Solid										KEGG	beta-Alanine	Glutamic acid
1649_1704	1704	1649	*	*	Metabolic Transformation	Solid										KEGG	Aspartic acid	beta-Alanine
1649_2079	2079	1649	*	*	Metabolic Transformation	Solid										KEGG	beta-guanidinopropionate	beta-Alanine
1653_1902	1653	1902	*	*	Metabolic Transformation	Solid										KEGG	Carnitine	coenzyme A
1654_1902	1654	1902	*	*	Metabolic Transformation	Solid										KEGG	cholesterol	coenzyme A
1656_1661	1661	1656	*	*	Metabolic Transformation	Solid										KEGG	citrate+isocitrate	cis-aconitate
1656_1705	1705	1656	*	*	Metabolic Transformation	Solid										KEGG	Isocitrate	cis-aconitate
1658_1728	1658	1728	*	*	Metabolic Transformation	Solid										KEGG	CTP	phosphoenolpyruvate
1658_1734	1734	1658	*	*	Metabolic Transformation	Solid										KEGG	UTP	CTP
1658_1760	1760	1658	*	*	Metabolic Transformation	Solid										KEGG	Glutamine	CTP
1658_1820	1658	1820	*	*	Metabolic Transformation	Solid										KEGG	CTP	fructose 1,6-biphosphate
1658_1924	1924	1658	*	*	Metabolic Transformation	Solid										KEGG	CDP	CTP
1659_1666	1666	1659	*	*	SameComplex	Solid										Reactome	2'-deoxyadenosine	deoxyguanosine
1659_1678	1678	1659	*	*	Metabolic Transformation	Solid										Reactome, KEGG	Guanine	deoxyguanosine
1659_1679	1679	1659	*	*	SameComplex	Solid										Reactome	guanosine	deoxyguanosine
1659_1706	1659	1706	*	*	SameComplex	Solid										Reactome	deoxyguanosine	Inosine
1660_1663	1660	1663	*	*	Metabolic Transformation	Solid										KEGG	sn-Glycero-3-phosphocholine	Choline
1660_1675	1660	1675	*	*	Metabolic Transformation	Solid										KEGG	sn-Glycero-3-phosphocholine	glycerol 3-phosphate
1660_1930	1660	1930	*	*	Metabolic Transformation	Solid										KEGG	sn-Glycero-3-phosphocholine	phosphocholine
1661_1705	1661	1705	*	*	Metabolic Transformation	Solid										KEGG	citrate+isocitrate	Isocitrate
1663_1717	1663	1717	*	*	Metabolic Transformation	Solid										KEGG	Choline	NADPH
1663_1790	1663	1790	*	*	Metabolic Transformation	Solid										Reactome, KEGG	Choline	acetylcholine
1663_1902	1663	1902	*	*	Metabolic Transformation	Solid										KEGG	Choline	coenzyme A
1663_1911	1663	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	Choline	NADH
1663_1930	1663	1930	*	*	Metabolic Transformation	Solid										KEGG	Choline	phosphocholine
1666_1679	1666	1679	*	*	SameComplex	Solid										Reactome	2'-deoxyadenosine	guanosine
1666_1706	1666	1706	*	*	Metabolic Transformation	Solid										Reactome	2'-deoxyadenosine	Inosine
1668_1686	1668	1686	*	*	Metabolic Transformation	Solid										KEGG	gamma-Amino-N-butyric-acid	Glutamic acid
1668_1714	1668	1714	*	*	Metabolic Transformation	Solid										KEGG	gamma-Amino-N-butyric-acid	Ornithine
1668_1981	1981	1668	*	*	Metabolic Transformation	Solid										KEGG	4-guanidinobutanoate	gamma-Amino-N-butyric-acid
166_1748	166	1748	*	*	SameComplex	Solid										Reactome	Apom	vitamin A
1671_1896	1896	1671	*	*	Metabolic Transformation	Solid										KEGG	hexose phosphate	Glucose
1672_1674	1672	1674	*	*	Metabolic Transformation	Solid				*					*	KEGG	Glycine	Glutathione
1672_1686	1672	1686	*	*	Metabolic Transformation	Solid										KEGG	Glycine	Glutamic acid
1672_1902	1672	1902	*	*	Metabolic Transformation	Solid										KEGG	Glycine	coenzyme A
1673_1686	1673	1686	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	fructose 6-phosphate	Glutamic acid
1673_1743	1673	1743	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	fructose 6-phosphate	UDP
1673_1820	1820	1673	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	fructose 1,6-biphosphate	fructose 6-phosphate
1673_1829	1829	1673	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	glyceraldehyde-3-phosphate	fructose 6-phosphate
1673_1873	1673	1873	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	fructose 6-phosphate	erythrose 4-phosphate
1673_1896	1896	1673	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	hexose phosphate	fructose 6-phosphate
1673_1922	1922	1673	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	dATP	fructose 6-phosphate
1673_1924	1673	1924	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	fructose 6-phosphate	CDP
1673_2176	2176	1673	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	sedoheptulose-7-phosphate	fructose 6-phosphate
1674_1686	1674	1686	*	*	Metabolic Transformation	Solid				*					*	KEGG	Glutathione	Glutamic acid
1674_1717	1674	1717	*	*	Metabolic Transformation	Solid				*					*	KEGG	Glutathione	NADPH
1674_1729	1674	1729	*	*	Metabolic Transformation	Solid				*					*	KEGG	Glutathione	pyroglutamate
1674_1911	1674	1911	*	*	Metabolic Transformation	Solid				*	*		*		*	KEGG	Glutathione	NADH
1674_1973	1973	1674	*	*	Metabolic Transformation	Solid				*					*	KEGG	oxidized glutathione	Glutathione
1674_2023	1674	2023	*	*	Metabolic Transformation	Solid				*					*	KEGG	Glutathione	12-HETE
1674_2063	1674	2063	*	*	Metabolic Transformation	Solid				*					*	KEGG	Glutathione	5-HETE
1675_1902	1675	1902	*	*	Metabolic Transformation	Solid										KEGG	glycerol 3-phosphate	coenzyme A
1675_1909	1675	1909	*	*	Metabolic Transformation	Solid	*								*	KEGG	glycerol 3-phosphate	dihydroxyacetone phosphate
1676_1754	1754	1676	*	*	Metabolic Transformation	Solid										KEGG	Arginine	guanidinoacetate
1678_1679	1678	1679	*	*	Metabolic Transformation	Solid										Reactome, KEGG	Guanine	guanosine
1678_1690	1678	1690	*	*	SameComplex	Solid										Reactome	Guanine	Hypoxanthine
1678_1740	1678	1740	*	*	Metabolic Transformation	Solid										Reactome, KEGG	Guanine	Xanthine
1678_1895	1895	1678	*	*	Metabolic Transformation	Solid										KEGG	GMP	Guanine
1679_1706	1679	1706	*	*	SameComplex	Solid										Reactome	guanosine	Inosine
1679_1895	1895	1679	*	*	Metabolic Transformation	Solid										KEGG	GMP	guanosine
1680_1726	1726	1680	*	*	Metabolic Transformation	Solid										KEGG	Succinic acid	Fumaric acid
1686_1691	1691	1686	*	*	Metabolic Transformation	Solid										KEGG	Tyrosine	Glutamic acid
1686_1692	1692	1686	*	*	Metabolic Transformation	Solid										KEGG	Phenylalanine	Glutamic acid
1686_1693	1693	1686	*	*	Metabolic Transformation	Solid										KEGG	Alanine	Glutamic acid
1686_1697	1697	1686	*	*	Metabolic Transformation	Solid										KEGG	alloisoleucine	Glutamic acid
1686_1704	1704	1686	*	*	Metabolic Transformation	Solid										KEGG	Aspartic acid	Glutamic acid
1686_1710	1710	1686	*	*	Metabolic Transformation	Solid										KEGG	Oxoglutaric acid	Glutamic acid
1686_1714	1714	1686	*	*	Metabolic Transformation	Solid										KEGG	Ornithine	Glutamic acid
1686_1717	1686	1717	*	*	Metabolic Transformation	Solid										KEGG	Glutamic acid	NADPH
1686_1729	1729	1686	*	*	Metabolic Transformation	Solid										KEGG	pyroglutamate	Glutamic acid
1686_1733	1686	1733	*	*	Metabolic Transformation	Solid										KEGG	Glutamic acid	PRPP
1686_1734	1734	1686	*	*	Metabolic Transformation	Solid										KEGG	UTP	Glutamic acid
1686_1751	1751	1686	*	*	Metabolic Transformation	Solid										KEGG	alpha-Amino-N-butyric-acid	Glutamic acid
1686_1756	1756	1686	*	*	Metabolic Transformation	Solid			*				*	*	*	KEGG	Cysteine	Glutamic acid
1686_1760	1760	1686	*	*	Metabolic Transformation	Solid										KEGG	Glutamine	Glutamic acid
1686_1769	1769	1686	*	*	Metabolic Transformation	Solid										KEGG	kynurenine	Glutamic acid
1686_1770	1770	1686	*	*	Metabolic Transformation	Solid										KEGG	leucine+isoleucine	Glutamic acid
1686_1771	1686	1771	*	*	Metabolic Transformation	Solid										KEGG	Glutamic acid	Methionine
1686_1789	1789	1686	*	*	Metabolic Transformation	Solid										KEGG	Valine	Glutamic acid
1686_1911	1686	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	Glutamic acid	NADH
1686_1928	1928	1686	*	*	Metabolic Transformation	Solid										KEGG	XMP	Glutamic acid
1686_2177	2177	1686	*	*	Metabolic Transformation	Solid										KEGG	alpha-Aminoadipic-acid	Glutamic acid
168_1678	1678	168	*	*	Enzyme	Solid										HMDB	Guanine	Aprt
168_1895	1895	168	*	*	Enzyme	Solid										HMDB	GMP	Aprt
1690_1706	1690	1706	*	*	Metabolic Transformation	Solid										Reactome	Hypoxanthine	Inosine
1692_1760	1760	1692	*	*	Metabolic Transformation	Solid										KEGG	Glutamine	Phenylalanine
1693_1756	1756	1693	*	*	Metabolic Transformation	Solid			*				*	*	*	KEGG	Cysteine	Alanine
1694_1726	1694	1726	*	*	Metabolic Transformation	Solid										KEGG	Proline	Succinic acid
1694_1774	1694	1774	*	*	Metabolic Transformation	Solid										KEGG	Proline	Hydroxyproline
1695_1704	1695	1704	*	*	Metabolic Transformation	Solid										KEGG	Asparagine	Aspartic acid
1695_1760	1760	1695	*	*	Metabolic Transformation	Solid										KEGG	Glutamine	Asparagine
1699_1895	1699	1895	*	*	Metabolic Transformation	Solid										KEGG	IMP	GMP
16_1902	1902	16	*	*	Enzyme	Solid										KEGG	coenzyme A	Aasdhppt
1700_1745	1700	1745	*	*	Metabolic Transformation	Solid										KEGG	Histidine	urocanate
1700_1788	1700	1788	*	*	Metabolic Transformation	Solid				*					*	KEGG	Histidine	histamine
1704_1717	1704	1717	*	*	Metabolic Transformation	Solid										KEGG	Aspartic acid	NADPH
1704_1781	1781	1704	*	*	Metabolic Transformation	Solid										KEGG	N-acetylaspartate	Aspartic acid
1704_1902	1704	1902	*	*	Metabolic Transformation	Solid										KEGG	Aspartic acid	coenzyme A
1704_1911	1704	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	Aspartic acid	NADH
1705_1710	1705	1710	*	*	Metabolic Transformation	Solid										KEGG	Isocitrate	Oxoglutaric acid
1705_1717	1705	1717	*	*	Metabolic Transformation	Solid										KEGG	Isocitrate	NADPH
1705_1911	1705	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	Isocitrate	NADH
1710_1726	1710	1726	*	*	Metabolic Transformation	Solid										KEGG	Oxoglutaric acid	Succinic acid
1710_1774	1710	1774	*	*	Metabolic Transformation	Solid										KEGG	Oxoglutaric acid	Hydroxyproline
1714_1754	1754	1714	*	*	Metabolic Transformation	Solid										KEGG	Arginine	Ornithine
1717_1748	1717	1748	*	*	Metabolic Transformation	Solid										Reactome, KEGG	NADPH	vitamin A
1717_1756	1756	1717	*	*	Metabolic Transformation	Solid			*				*	*	*	KEGG	Cysteine	NADPH
1717_1774	1774	1717	*	*	Metabolic Transformation	Solid										KEGG	Hydroxyproline	NADPH
1717_1798	1717	1798	*	*	Metabolic Transformation	Solid			*	*					*	KEGG	NADPH	trimethylamine-N-oxide
1717_1896	1896	1717	*	*	Metabolic Transformation	Solid										KEGG	hexose phosphate	NADPH
1717_1902	1902	1717	*	*	Metabolic Transformation	Solid										KEGG	coenzyme A	NADPH
1717_1959	1717	1959	*	*	Metabolic Transformation	Solid										KEGG	NADPH	CoA(6:0)
171_1302	1302	171	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Arfgap1
1721_1897	1721	1897	*	*	Metabolic Transformation	Solid										KEGG	NMN	Niacinamide
1722_1756	1756	1722	*	*	Metabolic Transformation	Solid			*				*	*	*	KEGG	Cysteine	pyruvate
1724_1902	1724	1902	*	*	Metabolic Transformation	Solid										KEGG	Taurine	coenzyme A
1725_1902	1725	1902	*	*	Metabolic Transformation	Solid										KEGG	Sphingosine	coenzyme A
1726_1838	1838	1726	*	*	Metabolic Transformation	Solid										KEGG	butyrobetaine	Succinic acid
1726_1852	1726	1852	*	*	Metabolic Transformation	Solid										KEGG	Succinic acid	GDP
1726_1875	1875	1726	*	*	Metabolic Transformation	Solid										KEGG	N6,N6,N6-trimethyllysine	Succinic acid
1727_1902	1727	1902	*	*	Metabolic Transformation	Solid										KEGG	Serotonin	coenzyme A
1728_1734	1734	1728	*	*	Metabolic Transformation	Solid										KEGG	UTP	phosphoenolpyruvate
1730_1902	1730	1902	*	*	Metabolic Transformation	Solid										KEGG	Sphinganine	coenzyme A
1730_2018	1730	2018	*	*	Metabolic Transformation	Solid										KEGG	Sphinganine	phytosphingosine
1733_1895	1895	1733	*	*	Metabolic Transformation	Solid										KEGG	GMP	PRPP
1733_1925	1925	1733	*	*	Metabolic Transformation	Solid	*								*	KEGG	ribose 5-phosphate	PRPP
1734_1736	1734	1736	*	*	Metabolic Transformation	Solid										KEGG	UTP	UMP
1734_1739	1734	1739	*	*	Metabolic Transformation	Solid										KEGG	UTP	UDP-N-acetylglucosamine
1734_1743	1734	1743	*	*	Metabolic Transformation	Solid										KEGG	UTP	UDP
1734_1820	1734	1820	*	*	Metabolic Transformation	Solid										KEGG	UTP	fructose 1,6-biphosphate
1735_1736	1735	1736	*	*	Metabolic Transformation	Solid										KEGG	UDP-glucose	UMP
1735_1743	1735	1743	*	*	Metabolic Transformation	Solid										KEGG	UDP-glucose	UDP
1735_1800	1735	1800	*	*	Metabolic Transformation	Solid										KEGG	UDP-glucose	UDP-glucuronate
1735_1911	1735	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	UDP-glucose	NADH
1737_1740	1740	1737	*	*	Metabolic Transformation	Solid										KEGG	Xanthine	Uric acid
1739_1743	1739	1743	*	*	Metabolic Transformation	Solid										KEGG	UDP-N-acetylglucosamine	UDP
1739_1886	1886	1739	*	*	Metabolic Transformation	Solid										KEGG	N-acetyl-D-glucosamine-1-phosphate	UDP-N-acetylglucosamine
173_1754	1754	173	*	*	Enzyme	Solid										KEGG	Arginine	Arg1
1748_1902	1748	1902	*	*	Metabolic Transformation	Solid										KEGG	vitamin A	coenzyme A
1748_1911	1748	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	vitamin A	NADH
1748_1933	1933	1748	*	*	SameComplex	Solid										Reactome	retinoate	vitamin A
1752_1799	1799	1752	*	*	Metabolic Transformation	Solid										KEGG	Tryptophan	5-hydroxy-L-tryptophan
1754_1795	1754	1795	*	*	Metabolic Transformation	Solid										KEGG	Arginine	Citrulline
1754_1981	1754	1981	*	*	Metabolic Transformation	Solid										KEGG	Arginine	4-guanidinobutanoate
1760_1895	1760	1895	*	*	Metabolic Transformation	Solid										KEGG	Glutamine	GMP
176_1294	1294	176	*	*	Unknown	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Arhgap29
1772_1897	1897	1772	*	*	Metabolic Transformation	Solid										Reactome	Niacinamide	1-methylnicotinamide
1772_2010	1772	2010	*	*	Metabolic Transformation	Solid										KEGG	1-methylnicotinamide	N1-methyl-2-pyridone-5-carboxamide
1774_1911	1774	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	Hydroxyproline	NADH
177_1895	1895	177	*	*	Enzyme	Solid										HMDB	GMP	Arhgef1
1781_1854	1854	1781	*	*	Metabolic Transformation	Solid										KEGG	Acetyl-CoA	N-acetylaspartate
1788_1791	1788	1791	*	*	Metabolic Transformation	Solid				*					*	KEGG	histamine	1-methylhistamine
178_1895	1895	178	*	*	Unknown	Solid										HMDB	GMP	Arhgef10l
1790_1854	1854	1790	*	*	Metabolic Transformation	Solid										KEGG	Acetyl-CoA	acetylcholine
179_1895	1895	179	*	*	Unknown	Solid										HMDB	GMP	Arhgef11
17_1686	1686	17	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Aass
180_1895	1895	180	*	*	Unknown	Solid										HMDB	GMP	Arhgef12
181_1895	1895	181	*	*	Unknown	Solid										HMDB	GMP	Arhgef17
1820_1909	1820	1909	*	*	Metabolic Transformation	Solid	*								*	KEGG	fructose 1,6-biphosphate	dihydroxyacetone phosphate
1829_1909	1829	1909	*	*	Metabolic Transformation	Solid	*								*	KEGG	glyceraldehyde-3-phosphate	dihydroxyacetone phosphate
1829_1925	1829	1925	*	*	Metabolic Transformation	Solid	*								*	KEGG	glyceraldehyde-3-phosphate	ribose 5-phosphate
182_1895	1895	182	*	*	Unknown	Solid										HMDB	GMP	Arhgef18
183_1294	1294	183	*	*	Unknown	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Arhgef2
1843_1925	1843	1925	*	*	Metabolic Transformation	Solid	*								*	KEGG	ADP-ribose	ribose 5-phosphate
184_1852	1852	184	*	*	Unknown	Solid										HMDB	GDP	Arhgef3
184_1895	1895	184	*	*	Unknown	Solid										HMDB	GMP	Arhgef3
1852_1895	1852	1895	*	*	Metabolic Transformation	Solid										KEGG	GDP	GMP
1852_1902	1902	1852	*	*	Metabolic Transformation	Solid										KEGG	coenzyme A	GDP
1854_1902	1854	1902	*	*	Metabolic Transformation	Solid										KEGG	Acetyl-CoA	coenzyme A
1858_1909	1858	1909	*	*	Metabolic Transformation	Solid	*								*	KEGG	FAD	dihydroxyacetone phosphate
185_1895	1895	185	*	*	Unknown	Solid										HMDB	GMP	Arhgef37
186_1895	1895	186	*	*	Unknown	Solid										HMDB	GMP	Arhgef6
1873_2176	2176	1873	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	sedoheptulose-7-phosphate	erythrose 4-phosphate
187_1852	1852	187	*	*	Unknown	Solid										HMDB	GDP	Arhgef7
187_1895	1895	187	*	*	Unknown	Solid										HMDB	GMP	Arhgef7
188_1895	1895	188	*	*	Unknown	Solid										HMDB	GMP	Arhgef9
1895_1928	1928	1895	*	*	Metabolic Transformation	Solid										KEGG	XMP	GMP
1896_1911	1896	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	hexose phosphate	NADH
1896_1922	1922	1896	*	*	Metabolic Transformation	Solid										KEGG	dATP	hexose phosphate
18_1668	1668	18	*	*	Enzyme	Solid										KEGG, HMDB	gamma-Amino-N-butyric-acid	Abat
18_1686	1686	18	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Abat
1902_1909	1909	1902	*	*	Metabolic Transformation	Solid	*								*	KEGG	dihydroxyacetone phosphate	coenzyme A
1902_1911	1902	1911	*	*	Metabolic Transformation	Solid					*		*		*	KEGG	coenzyme A	NADH
1902_1959	1959	1902	*	*	Metabolic Transformation	Solid										KEGG	CoA(6:0)	coenzyme A
1902_2016	2016	1902	*	*	Metabolic Transformation	Solid										KEGG	CoA(20:0)	coenzyme A
1902_2018	2018	1902	*	*	Metabolic Transformation	Solid										KEGG	phytosphingosine	coenzyme A
190_1295	1295	190	*	*	Enzyme or transporter	Solid										Reactome	HexCer(d42:0-OH)_M+H2CO2_feature1	Arsa
191_1295	1295	191	*	*	Enzyme	Solid										KEGG	HexCer(d42:0-OH)_M+H2CO2_feature1	Arsg
1925_2176	2176	1925	*	*	Metabolic Transformation	Solid	*	*							*	KEGG	sedoheptulose-7-phosphate	ribose 5-phosphate
192_1295	1295	192	*	*	Enzyme	Solid										KEGG	HexCer(d42:0-OH)_M+H2CO2_feature1	Arsk
195_1897	1897	195	*	*	Enzyme	Solid										KEGG	Niacinamide	Art2b
196_1754	1754	196	*	*	Unknown	Solid										HMDB	Arginine	Art3
196_1897	1897	196	*	*	Unknown	Solid										HMDB	Niacinamide	Art3
197_1754	1754	197	*	*	Unknown	Solid										HMDB	Arginine	Art4
197_1897	1897	197	*	*	Unknown	Solid										HMDB	Niacinamide	Art4
199_1674	1674	199	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	As3mt
19_1302	1302	19	*	*	Enzyme or transporter	Solid										Reactome	PC(36:3)_feature5	Abca3
19_1304	1304	19	*	*	Enzyme or transporter	Solid										Reactome	PG(36:2)>PG(18:0_18:2)_feature2	Abca3
200_1295	1295	200	*	*	Enzyme	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Asah1
200_1780	1780	200	*	*	Enzyme	Solid							*		*	HMDB	FA(14:0)	Asah1
200_2018	2018	200	*	*	Enzyme	Solid										KEGG, HMDB	phytosphingosine	Asah1
201_1295	1295	201	*	*	Enzyme	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Asah2
201_1780	1780	201	*	*	Enzyme	Solid							*		*	HMDB	FA(14:0)	Asah2
201_2018	2018	201	*	*	Enzyme	Solid										KEGG	phytosphingosine	Asah2
202_1680	1680	202	*	*	Enzyme	Solid										KEGG	Fumaric acid	Asl
202_1754	1754	202	*	*	Enzyme	Solid										KEGG, HMDB	Arginine	Asl
203_1686	1686	203	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Asns
203_1704	1704	203	*	*	Enzyme	Solid										KEGG, HMDB	Aspartic acid	Asns
203_1760	1760	203	*	*	Enzyme	Solid										KEGG, HMDB	Glutamine	Asns
204_1704	1704	204	*	*	Enzyme	Solid										KEGG, HMDB	Aspartic acid	Aspa
204_1780	1780	204	*	*	Enzyme	Solid							*		*	HMDB	FA(14:0)	Aspa
204_1781	1781	204	*	*	Enzyme	Solid										KEGG	N-acetylaspartate	Aspa
205_1704	1704	205	*	*	Enzyme	Solid										KEGG	Aspartic acid	Aspdh
206_1298	1298	206	*	*	Enzyme	Solid										KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Aspg
206_1302	1302	206	*	*	Enzyme	Solid										KEGG	PC(36:3)_feature5	Aspg
206_1660	1660	206	*	*	Enzyme	Solid										KEGG, HMDB	sn-Glycero-3-phosphocholine	Aspg
206_1704	1704	206	*	*	Enzyme	Solid										KEGG, HMDB	Aspartic acid	Aspg
206_1780	1780	206	*	*	Enzyme	Solid							*		*	HMDB	FA(14:0)	Aspg
207_1704	1704	207	*	*	Unknown	Solid										HMDB	Aspartic acid	Asph
207_1726	1726	207	*	*	Unknown	Solid										HMDB	Succinic acid	Asph
208_1704	1704	208	*	*	Enzyme	Solid										KEGG	Aspartic acid	Asrgl1
209_1704	1704	209	*	*	Enzyme	Solid										KEGG, HMDB	Aspartic acid	Ass1
209_1754	1754	209	*	*	Enzyme	Solid										HMDB	Arginine	Ass1
209_1795	1795	209	*	*	Enzyme	Solid										KEGG, HMDB	Citrulline	Ass1
20_1902	1902	20	*	*	Enzyme	Solid	*						*		*	KEGG	coenzyme A	Abhd10
210_1902	1902	210	*	*	Enzyme	Solid										KEGG	coenzyme A	Atat1
211_1302	1302	211	*	*	Unknown	Solid					*				*	HMDB	PC(36:3)_feature5	Atp10a
211_1305	1305	211	*	*	Unknown	Solid					*				*	HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp10a
213_1302	1302	213	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp10d
213_1305	1305	213	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp10d
214_1302	1302	214	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp11a
214_1305	1305	214	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp11a
215_1302	1302	215	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp11b
215_1305	1305	215	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp11b
216_1302	1302	216	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp11c
216_1305	1305	216	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp11c
217_1302	1302	217	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp8a1
217_1305	1305	217	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp8a1
218_1302	1302	218	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp8a2
218_1305	1305	218	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp8a2
219_1302	1302	219	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp8b1
219_1305	1305	219	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp8b1
21_1902	1902	21	*	*	Enzyme	Solid										KEGG	coenzyme A	Abhd17a
220_1302	1302	220	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Atp8b2
220_1305	1305	220	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Atp8b2
226_1754	1754	226	*	*	Enzyme	Solid							*		*	KEGG	Arginine	Azin2
22_1902	1902	22	*	*	Enzyme	Solid										KEGG	coenzyme A	Abhd17b
