sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	source	Label1	Label2
432_1384	1384	432		*	Enzyme	Dashed										KEGG	Acetoacetyl-[acp]	Fasn
432_1386	1386	432		*	Enzyme	Dashed										KEGG	Acetyl-[acyl-carrier protein]	Fasn
432_1387	1387	432		*	Enzyme	Dashed										KEGG	Acyl-[acyl-carrier protein]	Fasn
432_1388	1388	432		*	Enzyme	Dashed										KEGG	Acyl-carrier protein	Fasn
432_1396	1396	432		*	Enzyme	Dashed										KEGG	But-2-enoyl-[acyl-carrier protein]	Fasn
432_1397	1397	432		*	Enzyme	Dashed										KEGG	Butyryl-[acp]	Fasn
432_1409	1409	432		*	Enzyme	Dashed										HMDB	Carbon dioxide	Fasn
432_1417	1417	432		*	Enzyme	Dashed										KEGG	Decanoyl-[acp]	Fasn
432_1422	1422	432		*	Enzyme	Dashed										KEGG	Dodecanoyl-[acyl-carrier protein]	Fasn
432_1423	1423	432		*	Enzyme	Dashed										KEGG	Enoylglutaryl-[acp] methyl ester	Fasn
432_1424	1424	432		*	Enzyme	Dashed										KEGG	Enoylpimeloyl-[acp] methyl ester	Fasn
432_1449	1449	432		*	Enzyme	Dashed										KEGG	Glutaryl-[acp] methyl ester	Fasn
432_1456	1456	432		*	Enzyme	Dashed										HMDB	Heptadecanoyl CoA	Fasn
432_1458	1458	432		*	Enzyme	Dashed										KEGG	Hexadecanoyl-[acp]	Fasn
432_1459	1459	432		*	Enzyme	Dashed										KEGG	Hexadecenoyl-[acyl-carrier protein]	Fasn
432_1460	1460	432		*	Enzyme	Dashed										KEGG	Hexanoyl-[acp]	Fasn
432_1464	1464	432		*	Enzyme	Dashed										HMDB	Hydrogen Ion	Fasn
432_1484	1484	432		*	Enzyme	Dashed										KEGG	Long-chain acyl-[acyl-carrier protein]	Fasn
432_1486	1486	432		*	Enzyme	Dashed										KEGG	Long-chain fatty acid	Fasn
432_1490	1490	432		*	Enzyme	Dashed										KEGG	Malonyl-[acp] methyl ester	Fasn
432_1491	1491	432		*	Enzyme	Dashed										KEGG	Malonyl-[acyl-carrier protein]	Fasn
432_1527	1527	432		*	Enzyme	Dashed										KEGG	Octadecanoyl-[acyl-carrier protein]	Fasn
432_1528	1528	432		*	Enzyme	Dashed										KEGG	Octanoyl-[acp]	Fasn
432_1529	1529	432		*	Enzyme	Dashed										KEGG	Oleoyl-[acyl-carrier protein]	Fasn
432_1587	1587	432		*	Enzyme	Dashed										KEGG	Tetradecanoyl-[acp]	Fasn
432_1591	1591	432		*	Enzyme	Dashed										HMDB	Tridecanoic acid	Fasn
432_1599	1599	432		*	Enzyme	Dashed										HMDB	Water	Fasn
432_1629	1629	432		*	Enzyme	Dashed										KEGG	trans-2,3-Dehydroacyl-[acyl-carrier protein]	Fasn
432_1630	1630	432		*	Enzyme	Dashed										KEGG	trans-Dec-2-enoyl-[acp]	Fasn
432_1631	1631	432		*	Enzyme	Dashed										KEGG	trans-Dodec-2-enoyl-[acp]	Fasn
432_1632	1632	432		*	Enzyme	Dashed										KEGG	trans-Hex-2-enoyl-[acp]	Fasn
432_1633	1633	432		*	Enzyme	Dashed										KEGG	trans-Hexadec-2-enoyl-[acp]	Fasn
432_1634	1634	432		*	Enzyme	Dashed										KEGG	trans-Oct-2-enoyl-[acp]	Fasn
432_1636	1636	432		*	Enzyme	Dashed										KEGG	trans-Tetradec-2-enoyl-[acp]	Fasn
432_1709	1709	432	*	*	Enzyme	Solid										KEGG, HMDB	Oleic acid	Fasn
432_1716	1716	432	*	*	Enzyme	Solid						*	*		*	KEGG, HMDB	FA(16:0)	Fasn
432_1717	1717	432	*	*	Enzyme	Solid										KEGG, HMDB	NADPH	Fasn
432_1759	1759	432	*	*	Enzyme	Solid										KEGG	FA(12:0)	Fasn
432_1780	1780	432	*	*	Enzyme	Solid							*		*	KEGG, HMDB	FA(14:0)	Fasn
432_1783	1783	432	*	*	Enzyme	Solid										HMDB	FA(15:0)	Fasn
432_1784	1784	432	*	*	Enzyme	Solid										KEGG, HMDB	FA(18:0)	Fasn
432_1814	1814	432		*	Enzyme	Dashed										HMDB	Arachidonate	Fasn
432_1841	1841	432		*	Enzyme	Dashed										KEGG, HMDB	Malonyl-CoA	Fasn
432_1854	1854	432	*	*	Enzyme	Solid										KEGG, HMDB	Acetyl-CoA	Fasn
432_1900	1900	432		*	Enzyme	Dashed										HMDB	Pantetheine 4'-phosphate	Fasn
432_1902	1902	432	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Fasn
432_1948	1948	432	*	*	Enzyme	Solid										HMDB	FA(20:0)	Fasn
432_1952	1952	432	*	*	Enzyme	Solid										HMDB	FA(17:0)	Fasn
432_1970	1970	432		*	Enzyme	Dashed										KEGG	(9Z)-Hexadecenoic acid	Fasn
432_2185	2185	432		*	Enzyme	Dashed										KEGG, HMDB	NADP+	Fasn
434_1673	1673	434	*	*	Enzyme	Solid	*	*							*	KEGG	fructose 6-phosphate	Fbp1
434_2176	2176	434	*	*	Enzyme	Solid	*	*							*	KEGG	sedoheptulose-7-phosphate	Fbp1
435_1673	1673	435	*	*	Enzyme	Solid	*	*							*	KEGG	fructose 6-phosphate	Fbp2
435_2176	2176	435	*	*	Enzyme	Solid	*	*							*	KEGG	sedoheptulose-7-phosphate	Fbp2
439_1308	439	1308		*	SameComplex	Dashed					*				*	Reactome	Fitm1	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
43_1295	1295	43	*	*	Enzyme	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Acer2
43_1780	1780	43	*	*	Enzyme	Solid							*		*	HMDB	FA(14:0)	Acer2
43_2018	2018	43	*	*	Enzyme	Solid										HMDB	phytosphingosine	Acer2
440_1308	440	1308	*	*	SameComplex	Solid					*				*	Reactome	Fitm2	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
441_1330	1330	441		*	Enzyme	Dashed										KEGG	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine N-oxide	Fmo1
441_1412	1412	441		*	Unknown	Dashed										HMDB	Cimetidine	Fmo1
441_1464	1464	441		*	Unknown	Dashed										HMDB	Hydrogen Ion	Fmo1
441_1530	1530	441		*	Unknown	Dashed										HMDB	Oxygen	Fmo1
441_1599	1599	441		*	Unknown	Dashed										HMDB	Water	Fmo1
441_1717	1717	441	*	*	Enzyme	Solid										KEGG, HMDB	NADPH	Fmo1
441_1797	1797	441		*	Enzyme	Dashed										KEGG, HMDB	Trimethylamine	Fmo1
441_1798	1798	441	*	*	Enzyme	Solid			*	*					*	KEGG, HMDB	trimethylamine-N-oxide	Fmo1
441_1811	1811	441		*	Enzyme	Dashed										KEGG, HMDB	N,N-Dimethylaniline	Fmo1
441_1858	1858	441	*	*	Unknown	Solid										HMDB	FAD	Fmo1
441_1908	1908	441		*	Enzyme	Dashed										KEGG, HMDB	N,N-Dimethylaniline N-oxide	Fmo1
441_2082	2082	441		*	Enzyme	Dashed										KEGG, HMDB	Tamoxifen	Fmo1
441_2164	2164	441		*	Enzyme	Dashed										KEGG, HMDB	Tamoxifen N-oxide	Fmo1
441_2170	2170	441		*	Enzyme	Dashed										KEGG	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine	Fmo1
441_2185	2185	441		*	Enzyme	Dashed										KEGG, HMDB	NADP+	Fmo1
442_1464	1464	442		*	Unknown	Dashed										HMDB	Hydrogen Ion	Fmo2
442_1489	1489	442		*	Unknown	Dashed										HMDB	Magnesium	Fmo2
442_1530	1530	442		*	Unknown	Dashed										HMDB	Oxygen	Fmo2
442_1599	1599	442		*	Unknown	Dashed										HMDB	Water	Fmo2
442_1717	1717	442	*	*	Unknown	Solid										HMDB	NADPH	Fmo2
442_1797	1797	442		*	Unknown	Dashed										HMDB	Trimethylamine	Fmo2
442_1798	1798	442	*	*	Unknown	Solid			*	*					*	HMDB	trimethylamine-N-oxide	Fmo2
442_1811	1811	442		*	Unknown	Dashed										HMDB	N,N-Dimethylaniline	Fmo2
442_1858	1858	442	*	*	Unknown	Solid										HMDB	FAD	Fmo2
442_1908	1908	442		*	Unknown	Dashed										HMDB	N,N-Dimethylaniline N-oxide	Fmo2
442_2082	2082	442		*	Unknown	Dashed										HMDB	Tamoxifen	Fmo2
442_2164	2164	442		*	Unknown	Dashed										HMDB	Tamoxifen N-oxide	Fmo2
442_2185	2185	442		*	Unknown	Dashed										HMDB	NADP+	Fmo2
443_1798	1798	443	*	*	Enzyme	Solid			*	*					*	KEGG, HMDB	trimethylamine-N-oxide	Fmo3
443_1858	1858	443	*	*	Unknown	Solid										HMDB	FAD	Fmo3
444_1798	1798	444	*	*	Unknown	Solid			*	*					*	HMDB	trimethylamine-N-oxide	Fmo4
444_1858	1858	444	*	*	Unknown	Solid										HMDB	FAD	Fmo4
445_1464	1464	445		*	Unknown	Dashed										HMDB	Hydrogen Ion	Fmo5
445_1530	1530	445		*	Unknown	Dashed										HMDB	Oxygen	Fmo5
445_1599	1599	445		*	Unknown	Dashed										HMDB	Water	Fmo5
445_1717	1717	445	*	*	Unknown	Solid										HMDB	NADPH	Fmo5
445_1797	1797	445		*	Unknown	Dashed										HMDB	Trimethylamine	Fmo5
445_1798	1798	445	*	*	Unknown	Solid			*	*					*	HMDB	trimethylamine-N-oxide	Fmo5
445_1811	1811	445		*	Unknown	Dashed										HMDB	N,N-Dimethylaniline	Fmo5
445_1858	1858	445	*	*	Unknown	Solid										HMDB	FAD	Fmo5
445_1908	1908	445		*	Unknown	Dashed										HMDB	N,N-Dimethylaniline N-oxide	Fmo5
445_2082	2082	445		*	Unknown	Dashed										HMDB	Tamoxifen	Fmo5
445_2164	2164	445		*	Unknown	Dashed										HMDB	Tamoxifen N-oxide	Fmo5
445_2185	2185	445		*	Unknown	Dashed										HMDB	NADP+	Fmo5
447_1686	1686	447	*		Enzyme	Dashed										KEGG	Glutamic acid	Folh1
447_1781	1781	447	*		Enzyme	Dashed										KEGG	N-acetylaspartate	Folh1
448_1858	1858	448	*	*	Unknown	Solid										HMDB	FAD	Foxred1
44_1663	1663	44	*	*	Enzyme	Solid										KEGG	Choline	Ache
44_1790	1790	44	*	*	Enzyme	Solid										KEGG	acetylcholine	Ache
451_1686	1686	451	*	*	Enzyme	Solid										KEGG	Glutamic acid	Ftcd
453_1896	1896	453	*		Enzyme	Dashed										KEGG	hexose phosphate	G6pc1
454_1896	1896	454	*	*	Enzyme	Solid										KEGG	hexose phosphate	G6pc3
455_1445	1445	455		*	Enzyme	Dashed										HMDB	Gluconolactone	G6pd
455_1464	1464	455		*	Enzyme	Dashed										HMDB	Hydrogen Ion	G6pd
455_1560	1560	455		*	Enzyme	Dashed										HMDB	Pyridoxal 5'-phosphate	G6pd
455_1717	1717	455	*	*	Enzyme	Solid										KEGG, HMDB	NADPH	G6pd
455_1793	1793	455		*	Enzyme	Dashed										KEGG	NAD+	G6pd
455_1832	1832	455		*	Enzyme	Dashed										KEGG, HMDB	D-Glucono-1,5-lactone 6-phosphate	G6pd
455_1896	1896	455	*	*	Enzyme	Solid										KEGG, HMDB	hexose phosphate	G6pd
455_1911	1911	455	*	*	Enzyme	Solid					*		*		*	KEGG	NADH	G6pd
455_1983	1983	455		*	Enzyme	Dashed										KEGG, HMDB	beta-D-Glucose 6-phosphate	G6pd
455_2185	2185	455		*	Enzyme	Dashed										KEGG, HMDB	NADP+	G6pd
456_1668	1668	456	*		Enzyme	Dashed										KEGG, HMDB	gamma-Amino-N-butyric-acid	Gad1
456_1686	1686	456	*		Enzyme	Dashed										KEGG, HMDB	Glutamic acid	Gad1
456_1704	1704	456	*		Enzyme	Dashed										KEGG, HMDB	Aspartic acid	Gad1
457_1668	1668	457	*		Enzyme	Dashed										KEGG, HMDB	gamma-Amino-N-butyric-acid	Gad2
457_1686	1686	457	*		Enzyme	Dashed										KEGG, HMDB	Glutamic acid	Gad2
457_1704	1704	457	*		Enzyme	Dashed										KEGG, HMDB	Aspartic acid	Gad2
458_1735	1735	458	*	*	Enzyme	Solid										KEGG	UDP-glucose	Gale
458_1739	1739	458	*	*	Enzyme	Solid										KEGG	UDP-N-acetylglucosamine	Gale
459_1684	1684	459	*	*	Enzyme	Solid										KEGG	hexose	Galm
45_1661	1661	45	*	*	Enzyme	Solid										KEGG	citrate+isocitrate	Acly
45_1718	1718	45		*	Enzyme	Dashed										KEGG	Oxaloacetate	Acly
45_1854	1854	45	*	*	Enzyme	Solid										KEGG, HMDB	Acetyl-CoA	Acly
45_1902	1902	45	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Acly
45_1904	1904	45		*	Enzyme	Dashed										KEGG, HMDB	Orthophosphate	Acly
460_1735	1735	460	*	*	Enzyme	Solid										KEGG	UDP-glucose	Galt
461_1895	1895	461	*	*	Unknown	Solid										HMDB	GMP	Gapvd1
463_1686	1686	463	*	*	Enzyme	Solid										KEGG	Glutamic acid	Gatb
463_1760	1760	463	*	*	Enzyme	Solid										KEGG	Glutamine	Gatb
464_1686	1686	464	*	*	Enzyme	Solid			*		*			*	*	KEGG, HMDB	Glutamic acid	Gatc
464_1760	1760	464	*	*	Enzyme	Solid			*		*			*	*	KEGG, HMDB	Glutamine	Gatc
465_1668	1668	465	*	*	Enzyme	Solid										KEGG, HMDB	gamma-Amino-N-butyric-acid	Gatm
465_1754	1754	465	*	*	Enzyme	Solid										KEGG, HMDB	Arginine	Gatm
465_1861	1861	465	*	*	Enzyme	Solid	*	*		*					*	HMDB	spermine	Gatm
466_1295	1295	466	*	*	Enzyme	Solid										KEGG, HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gba2
466_1307	1307	466	*	*	Enzyme	Solid										HMDB	SM(d34:1)	Gba2
466_1684	1684	466	*	*	Enzyme	Solid										KEGG	hexose	Gba2
466_2018	2018	466	*	*	Enzyme	Solid										HMDB	phytosphingosine	Gba2
467_1560	1560	467		*	Enzyme	Dashed										HMDB	Pyridoxal 5'-phosphate	Gcat
467_1672	1672	467	*	*	Enzyme	Solid										HMDB	Glycine	Gcat
467_1854	1854	467	*	*	Enzyme	Solid										HMDB	Acetyl-CoA	Gcat
467_1902	1902	467	*	*	Enzyme	Solid										HMDB	coenzyme A	Gcat
468_1858	1858	468	*	*	Unknown	Solid										HMDB	FAD	Gcdh
468_1959	1959	468	*	*	Unknown	Solid										HMDB	CoA(6:0)	Gcdh
469_1470	1470	469		*	Unknown	Dashed										HMDB	Isopropyl alcohol	Gch1
469_1599	1599	469		*	Unknown	Dashed										HMDB	Water	Gch1
469_1678	1678	469	*	*	Unknown	Solid										HMDB	Guanine	Gch1
469_1804	1804	469		*	Enzyme	Dashed										KEGG	7,8-Dihydroneopterin 3'-triphosphate	Gch1
469_2048	2048	469		*	Enzyme	Dashed										KEGG	2,5-Diaminopyrimidine nucleoside triphosphate	Gch1
469_2049	2049	469		*	Enzyme	Dashed										KEGG	Formamidopyrimidine nucleoside triphosphate	Gch1
469_2050	2050	469		*	Enzyme	Dashed										KEGG	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	Gch1
469_2184	2184	469		*	Enzyme	Dashed										KEGG	Formate	Gch1
46_1292	1292	46	*	*	Enzyme	Solid					*				*	KEGG	CE(18:1)_feature1	Acnat1
46_1902	1902	46	*	*	Enzyme	Solid										KEGG	coenzyme A	Acnat1
470_1581	1581	470		*	Enzyme	Dashed		*			*				*	KEGG	Sorbitol 6-phosphate	Gck
470_1670	1670	470		*	Enzyme	Dashed		*			*				*	KEGG	beta-D-Glucose	Gck
470_1671	1671	470	*	*	Enzyme	Solid		*			*				*	KEGG, HMDB	Glucose	Gck
470_1673	1673	470	*	*	Enzyme	Solid	*	*			*				*	KEGG	fructose 6-phosphate	Gck
470_1696	1696	470		*	Enzyme	Dashed		*			*				*	KEGG, HMDB	D-Mannose	Gck
470_1703	1703	470		*	Enzyme	Dashed		*			*				*	KEGG	ITP	Gck
470_1723	1723	470		*	Enzyme	Dashed		*			*				*	KEGG	D-Sorbitol	Gck
470_1765	1765	470		*	Enzyme	Dashed		*			*				*	KEGG	beta-D-Fructose	Gck
470_1826	1826	470		*	Enzyme	Dashed		*			*				*	KEGG	D-Mannose 6-phosphate	Gck
470_1860	1860	470		*	Enzyme	Dashed		*			*				*	KEGG	D-Glucosamine 6-phosphate	Gck
470_1896	1896	470	*	*	Enzyme	Solid		*			*				*	KEGG, HMDB	hexose phosphate	Gck
470_1917	1917	470		*	Enzyme	Dashed		*			*				*	KEGG	dADP	Gck
470_1919	1919	470		*	Enzyme	Dashed		*			*				*	KEGG	D-Glucosamine	Gck
470_1922	1922	470	*	*	Enzyme	Solid		*			*				*	KEGG	dATP	Gck
470_1972	1972	470		*	Enzyme	Dashed		*			*				*	KEGG, HMDB	IDP	Gck
470_1975	1975	470		*	Enzyme	Dashed		*			*				*	KEGG, HMDB	Glc	Gck
470_1983	1983	470		*	Enzyme	Dashed		*			*				*	KEGG, HMDB	beta-D-Glucose 6-phosphate	Gck
470_2005	2005	470		*	Enzyme	Dashed		*			*				*	KEGG, HMDB	beta-D-Fructose 6-phosphate	Gck
470_2171	2171	470		*	Enzyme	Dashed		*			*				*	KEGG	D-Hexose 6-phosphate	Gck
470_2173	2173	470		*	Enzyme	Dashed		*			*				*	KEGG	D-Fructose	Gck
470_2174	2174	470		*	Enzyme	Dashed		*			*				*	KEGG	D-Hexose	Gck
470_2189	2189	470		*	Enzyme	Dashed		*			*				*	KEGG	alpha-D-Glucose 6-phosphate	Gck
471_1671	1671	471	*	*	Enzyme	Solid										HMDB	Glucose	Gckr
471_1896	1896	471	*	*	Enzyme	Solid										HMDB	hexose phosphate	Gckr
471_1975	1975	471		*	Enzyme	Dashed										HMDB	Glc	Gckr
472_1686	1686	472	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Gclc
472_1756	1756	472	*	*	Enzyme	Solid			*				*	*	*	HMDB	Cysteine	Gclc
473_1686	1686	473	*	*	Enzyme	Solid										HMDB	Glutamic acid	Gclm
473_1756	1756	473	*	*	Enzyme	Solid			*				*	*	*	HMDB	Cysteine	Gclm
474_1739	1739	474	*	*	Enzyme	Solid										HMDB	UDP-N-acetylglucosamine	Gcnt2
475_1739	1739	475	*	*	Enzyme	Solid										KEGG	UDP-N-acetylglucosamine	Gcnt3
476_1678	1678	476	*	*	Enzyme	Solid										KEGG	Guanine	Gda
477_1660	1660	477	*	*	Unknown	Solid										HMDB	sn-Glycero-3-phosphocholine	Gde1
477_1663	1663	477	*	*	Unknown	Solid										HMDB	Choline	Gde1
478_1852	1852	478	*	*	Unknown	Solid										HMDB	GDP	Gdi1
479_1895	1895	479	*	*	Unknown	Solid										HMDB	GMP	Gem
47_1292	1292	47	*	*	Enzyme	Solid					*				*	KEGG	CE(18:1)_feature1	Acnat2
47_1902	1902	47	*	*	Enzyme	Solid										KEGG	coenzyme A	Acnat2
480_1673	1673	480	*	*	Enzyme	Solid	*	*							*	KEGG, HMDB	fructose 6-phosphate	Gfpt1
480_1686	1686	480	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Gfpt1
480_1760	1760	480	*	*	Enzyme	Solid										KEGG, HMDB	Glutamine	Gfpt1
481_1673	1673	481	*	*	Enzyme	Solid	*	*							*	KEGG, HMDB	fructose 6-phosphate	Gfpt2
481_1686	1686	481	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Gfpt2
481_1760	1760	481	*	*	Enzyme	Solid										KEGG, HMDB	Glutamine	Gfpt2
482_1686	1686	482	*	*	Enzyme	Solid										KEGG	Glutamic acid	Ggh
483_1674	1674	483	*	*	Enzyme	Solid				*					*	KEGG, HMDB	Glutathione	Ggt1
483_1686	1686	483	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Ggt1
484_1674	1674	484	*		Enzyme	Dashed				*					*	KEGG, HMDB	Glutathione	Ggt5
484_1686	1686	484	*		Enzyme	Dashed										KEGG, HMDB	Glutamic acid	Ggt5
485_1674	1674	485	*		Enzyme	Dashed				*					*	KEGG, HMDB	Glutathione	Ggt6
485_1686	1686	485	*		Enzyme	Dashed										KEGG, HMDB	Glutamic acid	Ggt6
486_1674	1674	486	*	*	Enzyme	Solid				*					*	KEGG, HMDB	Glutathione	Ggt7
486_1686	1686	486	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Ggt7
487_1295	1295	487	*	*	Enzyme or transporter	Solid										Reactome	HexCer(d42:0-OH)_M+H2CO2_feature1	Gla
488_502	502	488	*	*	Others	Solid										Reactome	Gm2a	Glb1
489_502	502	489	*	*	Others	Solid										Reactome	Gm2a	Glb1l
48_1656	1656	48	*	*	Enzyme	Solid										KEGG	cis-aconitate	Aco1
48_1705	1705	48	*	*	Enzyme	Solid										KEGG	Isocitrate	Aco1
490_502	502	490	*	*	Others	Solid										Reactome	Gm2a	Glb1l2
491_502	502	491	*		Others	Dashed										Reactome	Gm2a	Glb1l3
492_1674	1674	492	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	Glo1
493_1686	1686	493	*	*	Enzyme	Solid										HMDB	Glutamic acid	Gls
493_1760	1760	493	*	*	Enzyme	Solid										HMDB	Glutamine	Gls
494_1686	1686	494	*	*	Enzyme	Solid										HMDB	Glutamic acid	Gls2
494_1760	1760	494	*	*	Enzyme	Solid										HMDB	Glutamine	Gls2
495_1295	1295	495	*	*	Unknown	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gltp
495_1307	1307	495	*	*	Unknown	Solid										HMDB	SM(d34:1)	Gltp
495_2018	2018	495	*	*	Unknown	Solid										HMDB	phytosphingosine	Gltp
496_1295	1295	496	*	*	Unknown	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Gltpd2
496_1307	1307	496	*	*	Unknown	Solid										HMDB	SM(d34:1)	Gltpd2
496_2018	2018	496	*	*	Unknown	Solid										HMDB	phytosphingosine	Gltpd2
497_1341	1341	497		*	Enzyme	Dashed										KEGG	2-Oxo acid	Glud1
497_1428	1428	497		*	Unknown	Dashed										HMDB	Famotidine	Glud1
497_1464	1464	497		*	Unknown	Dashed										HMDB	Hydrogen Ion	Glud1
497_1599	1599	497		*	Unknown	Dashed										HMDB	Water	Glud1
497_1611	1611	497		*	Enzyme	Dashed										KEGG	alpha-Amino acid	Glud1
497_1647	1647	497		*	Enzyme	Dashed										KEGG, HMDB	Ammonia	Glud1
497_1686	1686	497	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Glud1
497_1704	1704	497	*	*	Unknown	Solid										HMDB	Aspartic acid	Glud1
497_1710	1710	497	*	*	Enzyme	Solid										KEGG, HMDB	Oxoglutaric acid	Glud1
497_1717	1717	497	*	*	Enzyme	Solid										KEGG, HMDB	NADPH	Glud1
497_1793	1793	497		*	Enzyme	Dashed										KEGG, HMDB	NAD+	Glud1
497_1911	1911	497	*	*	Enzyme	Solid					*		*		*	KEGG, HMDB	NADH	Glud1
497_2185	2185	497		*	Enzyme	Dashed										KEGG, HMDB	NADP+	Glud1
498_1668	1668	498	*	*	Enzyme	Solid										HMDB	gamma-Amino-N-butyric-acid	Glul
498_1686	1686	498	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Glul
498_1760	1760	498	*	*	Enzyme	Solid										KEGG, HMDB	Glutamine	Glul
498_1902	1902	498	*	*	Enzyme	Solid										KEGG	coenzyme A	Glul
499_1310	1310	499		*	Enzyme	Dashed										HMDB	(2E)-Dodecenoyl-CoA	Glyat
499_1339	1339	499		*	Enzyme	Dashed										HMDB	2-Methylbutyryl-CoA	Glyat
499_1340	1340	499		*	Enzyme	Dashed										HMDB	2-Methylhexanoyl-CoA	Glyat
499_1365	1365	499		*	Enzyme	Dashed										HMDB	3Z-dodecenoyl-CoA	Glyat
499_1393	1393	499		*	Enzyme	Dashed										HMDB	Benzoic acid	Glyat
499_1447	1447	499		*	Enzyme	Dashed										HMDB	Glutaconyl-CoA	Glyat
499_1456	1456	499		*	Enzyme	Dashed										HMDB	Heptadecanoyl CoA	Glyat
499_1457	1457	499		*	Enzyme	Dashed										HMDB	Heptanoyl-CoA	Glyat
499_1469	1469	499		*	Enzyme	Dashed										HMDB	Isobutyryl-CoA	Glyat
499_1471	1471	499		*	Enzyme	Dashed										HMDB	Isovaleryl-CoA	Glyat
499_1513	1513	499		*	Enzyme	Dashed										KEGG	N-Acylglycine	Glyat
499_1522	1522	499		*	Enzyme	Dashed										HMDB	Nonanoyl-CoA	Glyat
499_1541	1541	499		*	Enzyme	Dashed										HMDB	Pentanoyl-CoA	Glyat
499_1546	1546	499		*	Enzyme	Dashed										HMDB	Pristanoyl-CoA	Glyat
499_1577	1577	499		*	Enzyme	Dashed										HMDB	Salicylic acid	Glyat
499_1586	1586	499		*	Enzyme	Dashed										HMDB	Tetracosanoyl-CoA	Glyat
499_1596	1596	499		*	Enzyme	Dashed										HMDB	Undecanoyl-CoA	Glyat
499_1609	1609	499		*	Enzyme	Dashed										KEGG	acyl-CoA	Glyat
499_1635	1635	499		*	Enzyme	Dashed										HMDB	trans-Octadec-2-enoyl-CoA	Glyat
499_1672	1672	499	*	*	Enzyme	Solid										KEGG, HMDB	Glycine	Glyat
499_1681	1681	499	*	*	Enzyme	Solid						*			*	HMDB	Glycocholic acid	Glyat
499_1773	1773	499	*	*	Enzyme	Solid										KEGG	Hippuric acid	Glyat
499_1824	1824	499		*	Enzyme	Dashed										HMDB	Octanoyl-CoA	Glyat
499_1830	1830	499		*	Enzyme	Dashed										HMDB	Stearoyl-CoA	Glyat
499_1854	1854	499	*	*	Enzyme	Solid										HMDB	Acetyl-CoA	Glyat
499_1868	1868	499		*	Enzyme	Dashed										HMDB	Propanoyl-CoA	Glyat
499_1877	1877	499		*	Enzyme	Dashed										HMDB	Palmitoyl-CoA	Glyat
499_1902	1902	499	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Glyat
499_1937	1937	499		*	Enzyme	Dashed										HMDB	Crotonoyl-CoA	Glyat
499_1951	1951	499		*	Enzyme	Dashed										KEGG	Benzoyl-CoA	Glyat
499_1956	1956	499		*	Enzyme	Dashed										HMDB	Propenoyl-CoA	Glyat
499_1959	1959	499	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Glyat
499_1986	1986	499		*	Enzyme	Dashed										HMDB	Lauroyl-CoA	Glyat
499_1999	1999	499		*	Enzyme	Dashed										HMDB	trans-Hex-2-enoyl-CoA	Glyat
499_2000	2000	499		*	Enzyme	Dashed										HMDB	trans-Hexadec-2-enoyl-CoA	Glyat
499_2001	2001	499		*	Enzyme	Dashed										HMDB	trans-Tetradec-2-enoyl-CoA	Glyat
499_2003	2003	499		*	Enzyme	Dashed										HMDB	trans-Dec-2-enoyl-CoA	Glyat
499_2004	2004	499		*	Enzyme	Dashed										HMDB	trans-Oct-2-enoyl-CoA	Glyat
499_2016	2016	499	*	*	Enzyme	Solid										HMDB	CoA(20:0)	Glyat
499_2181	2181	499		*	Enzyme	Dashed										HMDB	Butanoyl-CoA	Glyat
49_1656	1656	49	*	*	Enzyme	Solid										KEGG	cis-aconitate	Aco2
49_1705	1705	49	*	*	Enzyme	Solid										KEGG	Isocitrate	Aco2
4_156	156	4	*	*	SameComplex	Solid										Reactome	Apoa1	AABR07021988.1
500_1672	1672	500	*	*	Enzyme	Solid										KEGG	Glycine	Glyatl1
500_1782	1782	500	*	*	Enzyme	Solid										KEGG	phenylacetylglycine	Glyatl1
500_1902	1902	500	*	*	Enzyme	Solid										KEGG	coenzyme A	Glyatl1
500_2037	2037	500		*	Enzyme	Dashed										KEGG	Phenylacetyl-CoA	Glyatl1
